roi_index,roi_label,period,coefficient,active_mean,active_std,sham_mean,sham_std,mean_difference,t_statistic,p_value,p_value_fdr,p_value_bonferroni,cohens_d
80,Intracalcarine cortex,stimulation,drift_1,0.004168746258631494,0.010262872507828327,0.006067383891657706,0.01060474053830296,-0.001898637633026212,-0.5146192482712441,0.6105899226685517,0.9861894019126135,1.0,-0.1819453800908601
80,Intracalcarine cortex,stimulation,diffusion,0.13261402456659363,0.034971670826598786,0.1179268339319558,0.029810040888083904,0.014687190634637831,1.2784598901166042,0.21088997180600758,1.0,1.0,0.4520038288882296
80,Intracalcarine cortex,recovery,drift_0,-0.04181218310795454,0.015231725311612978,-0.0470687547372247,0.017172992904349715,0.005256571629270165,0.9159914388129041,0.36697622080266823,1.0,1.0,0.3238518789467136
80,Intracalcarine cortex,recovery,drift_1,0.0071485282934699215,0.010401307344055692,0.001788271868367462,0.01861916937282379,0.005360256425102459,1.0053247338311595,0.32278085999406003,1.0,1.0,0.3554359682932869
80,Intracalcarine cortex,recovery,diffusion,0.10721135402849999,0.029711192931731384,0.11588538540001966,0.03603253040365628,-0.008674031371519675,-0.7429222526980087,0.4633070555266946,1.0,1.0,-0.26266268138857385
81,Uncinate fasciculus,baseline,drift_0,-0.053802533882076856,0.017606421272237677,-0.05087130654865985,0.01920990367375294,-0.002931227333417004,-0.44995857953191765,0.6559749470649524,1.0,1.0,-0.15908438142004275
81,Uncinate fasciculus,baseline,drift_1,0.0028032630123442687,0.013565343457031297,0.00398477338659475,0.007935016124711997,-0.001181510374250481,-0.3007211536406024,0.7657014314517762,0.9837870336344025,1.0,-0.10632098349275579
81,Uncinate fasciculus,baseline,diffusion,0.14043996822590277,0.04781219616952133,0.12361349276351162,0.03364492938273435,0.016826475462391147,1.151245433878693,0.2587244171217648,1.0,1.0,0.4070267265528365
81,Uncinate fasciculus,stimulation,drift_0,-0.0528357609426294,0.013984825259979669,-0.057763106301859546,0.012276856478066289,0.004927345359230145,1.0591291393375677,0.2979944845030129,0.9535823504096413,1.0,0.3744586982889329
81,Uncinate fasciculus,stimulation,drift_1,0.0026101359477464555,0.01646027386204726,0.0036577986526880437,0.016581849114045276,-0.0010476627049415882,-0.17935999792966398,0.858860967857183,0.9848528903535895,1.0,-0.06341333540483525
