analysis_type,roi_index,roi_label,comparison,coefficient,p_value,p_value_fdr,cohens_d,mean_difference,change_difference,active_change_mean,sham_change_mean,p_value_active_vs_zero,p_value_sham_vs_zero
baseline_corrected,454,Cerebrospinal fluid (between superior frontal gyrus posterior and skull LH),recovery_minus_baseline,drift_1,0.8553004587880197,0.9975258198165515,0.06503158560118763,,0.0009944919606678683,0.0059224606581442865,0.004927968697476418,0.15937790530827406,0.19559902316104577
baseline_corrected,454,Cerebrospinal fluid (between superior frontal gyrus posterior and skull LH),recovery_minus_baseline,diffusion,0.8250740930389919,1.0,0.07882995936111482,,0.006620875522885973,0.013291893380553399,0.006671017857667425,0.634149317780855,0.5716431379617722
baseline_corrected,455,Cerebellum VI LH,stimulation_minus_baseline,drift_0,0.03426797356169497,0.7797867761594588,0.7841949675156076,,0.018253426624778003,-0.00706037246228092,-0.025313799087058924,0.15375893892389625,0.001942840271064005
baseline_corrected,455,Cerebellum VI LH,stimulation_minus_baseline,drift_1,0.8602995065734129,0.9842979829398601,-0.06275991074863219,,-0.0015271532688162885,0.0035511650101033056,0.005078318278919594,0.42475375282045735,0.5050185135606342
baseline_corrected,455,Cerebellum VI LH,stimulation_minus_baseline,diffusion,0.9880424169982573,0.9968033842425769,0.005343107139619266,,0.00037994323357496904,0.020521809137793983,0.020141865904219014,0.20411760430282053,0.3258268923647082
baseline_corrected,455,Cerebellum VI LH,recovery_minus_baseline,drift_0,0.7981439276548854,1.0,0.09122819166747681,,0.0019539797315973563,-0.005989575962234887,-0.007943555693832243,0.2991865740208533,0.14240220824538563
baseline_corrected,455,Cerebellum VI LH,recovery_minus_baseline,drift_1,0.9030951269031755,1.0,-0.04341155304550614,,-0.0008746771302276398,0.0010801585288492113,0.001954835659076851,0.7680661569601304,0.754927456982928
baseline_corrected,455,Cerebellum VI LH,recovery_minus_baseline,diffusion,0.6314149995463137,1.0,0.17136455754067356,,0.01037117567191756,0.003291820314020281,-0.0070793553578972785,0.8111401892927059,0.6753226995764219
baseline_corrected,456,Posterior insula RH,stimulation_minus_baseline,drift_0,0.1826801891288705,1.0,0.4822858036663883,,0.009926478086122998,0.00545231510220588,-0.004474162983917118,0.2361509895182188,0.4510847048459097
baseline_corrected,456,Posterior insula RH,stimulation_minus_baseline,drift_1,0.8853378748111046,0.9864918213346802,0.05142008958677865,,0.0010517030407604516,-0.00229163668214538,-0.0033433397229058314,0.6864074986146518,0.47998213155081837
baseline_corrected,456,Posterior insula RH,stimulation_minus_baseline,diffusion,0.07014238248536138,0.8450094078236476,-0.6639484597975998,,-0.040629042416604685,-0.04141011008565837,-0.0007810676690536839,0.01916699066945899,0.9586032527955388
baseline_corrected,456,Posterior insula RH,recovery_minus_baseline,drift_0,0.7183188856175897,1.0,0.12873748118682052,,0.0032306916441808484,-0.0005408641157472064,-0.0037715557599280547,0.9421274134847453,0.4627110243388979
baseline_corrected,456,Posterior insula RH,recovery_minus_baseline,drift_1,0.7101103248095509,1.0,-0.13267297913576542,,-0.002593154204872374,-0.003657212111489768,-0.0010640579066173938,0.5511724685944305,0.7607598508894636
baseline_corrected,456,Posterior insula RH,recovery_minus_baseline,diffusion,0.26614457220144794,1.0,-0.40061339514094896,,-0.03192575970407775,-0.013935418940898413,0.017990340763179336,0.5666755174562844,0.25207753996958754
baseline_corrected,457,Superior temporal sulcus middle LH,stimulation_minus_baseline,drift_0,0.9472259468101044,0.9938108294401096,-0.023598638885943688,,-0.0004024840712100251,0.002042209540755819,0.0024446936119658443,0.642779066422134,0.570318779505711
baseline_corrected,457,Superior temporal sulcus middle LH,stimulation_minus_baseline,drift_1,0.5146757116659888,0.9133932907209229,-0.2331295214872396,,-0.004505167100727594,0.0003750975928877242,0.0048802646936153184,0.9421315619441033,0.3021701158096906
baseline_corrected,457,Superior temporal sulcus middle LH,stimulation_minus_baseline,diffusion,0.2920066039384196,0.9462492482055116,-0.3792187640080734,,-0.024503968931654296,-0.03318287449378883,-0.008678905562134532,0.07578814366750548,0.5665471464423952
baseline_corrected,457,Superior temporal sulcus middle LH,recovery_minus_baseline,drift_0,0.5238003305605881,1.0,0.2280580887118668,,0.005227511941939694,0.00203373537658325,-0.0031937765653564433,0.69740483433883,0.6180735789152463
baseline_corrected,457,Superior temporal sulcus middle LH,recovery_minus_baseline,drift_1,0.9182554155677799,0.9992492513723769,0.03659257111566863,,0.0005523090157420491,-0.004332160401910863,-0.004884469417652912,0.31017007735818364,0.1697265622229763
baseline_corrected,457,Superior temporal sulcus middle LH,recovery_minus_baseline,diffusion,0.29645632934668303,1.0,-0.37567498476680833,,-0.03178694541512901,-0.02826853492866612,0.0035184104864628874,0.29670583537872663,0.8120093375081385
baseline_corrected,458,Forceps minor middle RH,stimulation_minus_baseline,drift_0,0.4988132811770376,0.9583204501412504,-0.2420644401711097,,-0.005164794556812437,-0.0018791825017073168,0.0032856120551051204,0.7624803167236867,0.4697702217152161
baseline_corrected,458,Forceps minor middle RH,stimulation_minus_baseline,drift_1,0.5098538129772172,0.9127452875676056,0.23582931351787004,,0.005867436450254073,0.00816310841349425,0.002295671963240177,0.17707900654065278,0.7345564688267434
baseline_corrected,458,Forceps minor middle RH,stimulation_minus_baseline,diffusion,0.58219702028592,0.969381705321597,0.19664761529126493,,0.007775320873890135,-0.0016035174728031227,-0.009378838346693258,0.8435677071811566,0.4264664609124059
baseline_corrected,458,Forceps minor middle RH,recovery_minus_baseline,drift_0,0.44638798016773384,1.0,0.27280118256721897,,0.0048674923537638005,0.0054786479953345315,0.0006111556415707314,0.11253382385337818,0.9115000717622218
baseline_corrected,458,Forceps minor middle RH,recovery_minus_baseline,drift_1,0.15441167846639495,1.0,0.5165405286498909,,0.008609663557388677,0.006531808400407163,-0.0020778551569815146,0.052551528355417154,0.6841985995866098
baseline_corrected,458,Forceps minor middle RH,recovery_minus_baseline,diffusion,0.7685976180533584,1.0,0.10496590475574838,,0.004830771697492317,-0.009541584074700972,-0.014372355772193288,0.401860592289089,0.247161417629134
baseline_corrected,459,Inferior temporal gyrus anterior RH,stimulation_minus_baseline,drift_0,0.9747676069935116,0.9981620295613559,-0.011276333602939179,,-0.0003271999802020196,0.000904408163403037,0.0012316081436050566,0.9143971015920496,0.8418500428264032
baseline_corrected,459,Inferior temporal gyrus anterior RH,stimulation_minus_baseline,drift_1,0.303573110627116,1.0,-0.37008401186290535,,-0.006665074096967899,-0.004167112991565693,0.0024979611054022064,0.48887748975514744,0.32596609275999144
baseline_corrected,459,Inferior temporal gyrus anterior RH,stimulation_minus_baseline,diffusion,0.7507727498649273,0.9868951166388774,0.1133319630017548,,0.005565160329616077,0.016020995653846515,0.010455835324230438,0.18438999653516014,0.4335727823795158
baseline_corrected,459,Inferior temporal gyrus anterior RH,recovery_minus_baseline,drift_0,0.8628007125796879,1.0,-0.06162431803139185,,-0.001679521476773456,0.0038372947415648132,0.005516816218338269,0.5621490275907205,0.4515811764322848
baseline_corrected,459,Inferior temporal gyrus anterior RH,recovery_minus_baseline,drift_1,0.03717896253204936,1.0,-0.7710003449709587,,-0.0142418103788754,-0.007879716491746788,0.006362093887128613,0.11443068270313801,0.1808452439681991
baseline_corrected,459,Inferior temporal gyrus anterior RH,recovery_minus_baseline,diffusion,0.7558674848499595,1.0,-0.11093429473521685,,-0.007163969050618693,-0.003386304421921573,0.0037776646286971204,0.8057115537155,0.8400407171961102
baseline_corrected,460,Precuneus postero-superior,stimulation_minus_baseline,drift_0,0.8729876831014658,0.9888710038671471,-0.05700588995599536,,-0.0009938741791872758,-0.005511314578216845,-0.004517440399029569,0.11430137365974556,0.39996630477994954
baseline_corrected,460,Precuneus postero-superior,stimulation_minus_baseline,drift_1,0.5558278402975583,0.9209833470302584,-0.21062018418584186,,-0.0030488626968037677,9.857288890337528e-05,0.003147435585707143,0.9793417297221236,0.3813281597786471
baseline_corrected,460,Precuneus postero-superior,stimulation_minus_baseline,diffusion,0.4318745679277366,0.9510528119526931,-0.28168270725676514,,-0.014553516765121725,-0.007851365288989144,0.006702151476132582,0.5598301732726132,0.6043551070381605
baseline_corrected,460,Precuneus postero-superior,recovery_minus_baseline,drift_0,0.3667088216073727,1.0,0.32403514454458104,,0.005673692511695983,-0.002093305322083375,-0.0077669978337793575,0.5223522755924586,0.16358503750797182
baseline_corrected,460,Precuneus postero-superior,recovery_minus_baseline,drift_1,0.23996661652349408,1.0,-0.423861174020109,,-0.006123977606554706,-0.003543927904640887,0.002580049701913819,0.3885494568048877,0.431065814918441
baseline_corrected,460,Precuneus postero-superior,recovery_minus_baseline,diffusion,0.6980180419578577,1.0,-0.13850160226611263,,-0.008333878271179238,-0.005888474530673408,0.0024454037405058308,0.7340373673898547,0.8507597300288368
baseline_corrected,461,Forceps major anterior,stimulation_minus_baseline,drift_0,0.5155512893498704,0.959862764171395,-0.23264077005847505,,-0.006355956102098929,-0.03679079566760372,-0.030434839565504794,2.095208112439219e-05,0.0010665839823995927
baseline_corrected,461,Forceps major anterior,stimulation_minus_baseline,drift_1,0.37946893235659884,0.981252996800902,-0.31538513022091286,,-0.007681232473265116,0.0029582906964909558,0.010639523169756072,0.5834638444250615,0.13868382732571638
baseline_corrected,461,Forceps major anterior,stimulation_minus_baseline,diffusion,0.500853690714661,0.9515290895952001,0.24090639383742044,,0.018187163238526954,0.08167092401863782,0.06348376078011086,0.0005462201112371825,0.004573493241238154
baseline_corrected,461,Forceps major anterior,recovery_minus_baseline,drift_0,0.9115577040478683,1.0,0.039603261843052996,,0.0010846392331514201,-0.031046669724568175,-0.032131308957719595,0.00090009392351534,9.339273376474131e-05
baseline_corrected,461,Forceps major anterior,recovery_minus_baseline,drift_1,0.9720643768341698,0.9953939218781899,0.012484898590065428,,0.00020836616146749365,0.010004683171478564,0.00979631701001107,0.04129191571956562,0.022070200865652274
baseline_corrected,461,Forceps major anterior,recovery_minus_baseline,diffusion,0.7022701498213074,1.0,0.13644770468881337,,0.014437591744160455,0.08085106751182489,0.06641347576766443,0.005520341243868511,0.03075644769882141
baseline_corrected,462,Pars orbitalis LH,stimulation_minus_baseline,drift_0,0.6154387695062615,0.9592226788042798,0.17946717756113395,,0.0024242045738735694,0.0022251788394002624,-0.00019902573447330707,0.5502677283348041,0.9494988589579779
baseline_corrected,462,Pars orbitalis LH,stimulation_minus_baseline,drift_1,0.9764844634595153,1.0,-0.010508829946431295,,-0.0001765732575915186,0.0022469274764642063,0.002423500734055725,0.6559715992224049,0.47323895965406026
baseline_corrected,462,Pars orbitalis LH,stimulation_minus_baseline,diffusion,0.8217819547761186,0.9946864322585643,0.08033994157431493,,0.0034319302478633008,-0.007109516227648436,-0.010541446475511737,0.500960253887259,0.35467334881685886
baseline_corrected,462,Pars orbitalis LH,recovery_minus_baseline,drift_0,0.36495644805159766,1.0,0.3252383301805777,,0.005255287375738468,0.0014910283992192932,-0.003764258976519175,0.692546446620374,0.4008806655363092
baseline_corrected,462,Pars orbitalis LH,recovery_minus_baseline,drift_1,0.4397636240167686,1.0,0.2768330241075448,,0.0031637824396879427,0.003941040295463849,0.0007772578557759065,0.19639717983736202,0.7849781984973487
baseline_corrected,462,Pars orbitalis LH,recovery_minus_baseline,diffusion,0.5223565985875334,1.0,-0.2288573056477516,,-0.011770297169079619,-0.008169718951193138,0.0036005782178864815,0.4815521143933351,0.8036904748191732
baseline_corrected,463,Cerebellum Crus I LH,stimulation_minus_baseline,drift_0,0.5497188704309679,0.9557081890005282,-0.2139049055823213,,-0.004321533545839349,-0.006469653558436924,-0.002148120012597575,0.14427595915965363,0.7152459310829073
baseline_corrected,463,Cerebellum Crus I LH,stimulation_minus_baseline,drift_1,0.08021585967489288,0.9663651800834154,0.6401734752722706,,0.011226925129093098,0.007874403818542774,-0.0033525213105503244,0.10290133047441037,0.4403498811435257
baseline_corrected,463,Cerebellum Crus I LH,stimulation_minus_baseline,diffusion,0.04168958019985162,0.8370613749930992,0.7522747990634276,,0.04469070635513869,0.035272448078568885,-0.009418258276569811,0.08191068369915018,0.3185795634721158
baseline_corrected,463,Cerebellum Crus I LH,recovery_minus_baseline,drift_0,0.4263394319049676,1.0,-0.2851176011724403,,-0.005933791683745401,-0.001047570962240456,0.004886220721504945,0.8306926634061467,0.39369988405523315
baseline_corrected,463,Cerebellum Crus I LH,recovery_minus_baseline,drift_1,0.013100813936117638,1.0,0.9325620350990185,,0.011324911749266899,0.008218271430652525,-0.0031066403186143744,0.02604940242077981,0.2699386790837792
baseline_corrected,463,Cerebellum Crus I LH,recovery_minus_baseline,diffusion,0.46197254207173577,1.0,0.2634543502865796,,0.013903957146200532,-0.004238186710307464,-0.018142143856507996,0.6981017714562874,0.253370454659279
baseline_corrected,464,Superior longitudinal fasciculus III anterior RH,stimulation_minus_baseline,drift_0,0.7309718303584845,0.9720976029702443,-0.12270296595101242,,-0.003190227946577902,-0.006056600871128786,-0.002866372924550884,0.393097157668283,0.644502921904622
baseline_corrected,464,Superior longitudinal fasciculus III anterior RH,stimulation_minus_baseline,drift_1,0.25850350342646883,1.0,0.4072197019878895,,0.006348966317184184,0.0046468161914346405,-0.001702150125749543,0.2887369810789819,0.6376136200332072
baseline_corrected,464,Superior longitudinal fasciculus III anterior RH,stimulation_minus_baseline,diffusion,0.6166363780592987,0.975943819370513,0.17885648385483668,,0.012126347151122263,0.028685059357747192,0.01655871220662493,0.1445095222897101,0.2895017165043229
baseline_corrected,464,Superior longitudinal fasciculus III anterior RH,recovery_minus_baseline,drift_0,0.20660026876105494,1.0,0.45639980824986853,,0.01003409986600589,0.00630926091886412,-0.0037248389471417694,0.20082763567506753,0.5556524262555373
baseline_corrected,464,Superior longitudinal fasciculus III anterior RH,recovery_minus_baseline,drift_1,0.4775734136611769,1.0,-0.25428120272024635,,-0.003460699826915156,-0.0018645436464956688,0.0015961561804194871,0.4529151500982893,0.7065342417621585
baseline_corrected,464,Superior longitudinal fasciculus III anterior RH,recovery_minus_baseline,diffusion,0.8635932669176012,1.0,-0.06126462149675529,,-0.0036546111428694458,-0.0023711766527328556,0.0012834344901365901,0.8029915003896001,0.9467871760820804
baseline_corrected,465,Calcarine cortex mid-anterior LH,stimulation_minus_baseline,drift_0,0.5380727127022535,0.9700465806463162,-0.22021985585070075,,-0.006300185154352575,-0.00623105495827765,6.91301960749251e-05,0.4161261890250526,0.9920696175085013
baseline_corrected,465,Calcarine cortex mid-anterior LH,stimulation_minus_baseline,drift_1,0.5341154042002592,0.9285809404092791,-0.2223819629110774,,-0.004265319864636763,0.0038354672641304614,0.008100787128767224,0.5074915354691503,0.04743685878019456
baseline_corrected,465,Calcarine cortex mid-anterior LH,stimulation_minus_baseline,diffusion,0.3240134399749641,0.9452699787303797,-0.35451673337057293,,-0.027290589704747074,-0.028931196749865207,-0.0016406070451181337,0.24828922791776895,0.8987324964582069
baseline_corrected,465,Calcarine cortex mid-anterior LH,recovery_minus_baseline,drift_0,0.4060943644573448,1.0,0.2979205029678029,,0.008073634595784394,0.0019113887033634998,-0.006162245892420894,0.7834327126995736,0.37357440081812
baseline_corrected,465,Calcarine cortex mid-anterior LH,recovery_minus_baseline,drift_1,0.06163901108210273,1.0,-0.6864312363596358,,-0.010873610985378545,-0.0032639769577436947,0.00760963402763485,0.4423962633370945,0.06212197087485836
baseline_corrected,465,Calcarine cortex mid-anterior LH,recovery_minus_baseline,diffusion,0.3268536957163539,1.0,-0.35240759263270177,,-0.03322566839903689,-0.03211667792589665,0.001108990473140236,0.26439228245653834,0.9531009039478269
baseline_corrected,466,Callosomarginal sulcus superior LH,stimulation_minus_baseline,drift_0,0.2604870147707351,0.9770648466125742,0.40549131802144933,,0.008499244569695412,-0.0022612236996832754,-0.010760468269378688,0.6757372721286918,0.05531409385085962
baseline_corrected,466,Callosomarginal sulcus superior LH,stimulation_minus_baseline,drift_1,0.4809131868005905,0.9102682130939088,0.2523400482574413,,0.005006657762500418,0.005058854668659637,5.219690615921842e-05,0.363408681719956,0.9908603224019517
baseline_corrected,466,Callosomarginal sulcus superior LH,stimulation_minus_baseline,diffusion,0.17380377897817872,0.8810647013547278,-0.49256293343315627,,-0.03382770077487598,-0.014462536835454278,0.019365163939421698,0.4528066719927143,0.22812128681451696
baseline_corrected,466,Callosomarginal sulcus superior LH,recovery_minus_baseline,drift_0,0.7893292380679743,1.0,0.09531082547937123,,0.0023668794459472914,-0.0032023716058874638,-0.005569251051834755,0.6291600209545571,0.36069536722174456
baseline_corrected,466,Callosomarginal sulcus superior LH,recovery_minus_baseline,drift_1,0.7788338386770289,0.9944212603557078,0.10018909655066148,,0.0017665256084615126,0.0017286661701002497,-3.7859438361262984e-05,0.6835438964352377,0.9936025676495852
baseline_corrected,466,Callosomarginal sulcus superior LH,recovery_minus_baseline,diffusion,0.32401703891091327,1.0,-0.3545140528600334,,-0.026317191137237874,-0.029633501434284195,-0.0033163102970463223,0.1720005384529399,0.8404171034381656
baseline_corrected,467,Lateral occipital cortex postero-inferior RH,stimulation_minus_baseline,drift_0,0.23441417321330404,0.9679036829452554,-0.4290300185697237,,-0.008497163887645142,-0.0031569723205906054,0.005340191567054536,0.5130762618625822,0.318862283135369
baseline_corrected,467,Lateral occipital cortex postero-inferior RH,stimulation_minus_baseline,drift_1,0.9887919820675442,1.0,-0.005008148767076853,,-0.0001130634407822944,-0.0034672488362441885,-0.003354185395461894,0.28167694240757035,0.6548131006564749
baseline_corrected,467,Lateral occipital cortex postero-inferior RH,stimulation_minus_baseline,diffusion,0.7374842628789542,0.9820336608427166,-0.11961141372794423,,-0.005828160340873618,-0.0073640317564162075,-0.0015358714155425898,0.5459442924997269,0.9033682109343106
baseline_corrected,467,Lateral occipital cortex postero-inferior RH,recovery_minus_baseline,drift_0,0.3617282472071317,1.0,-0.32746479267936435,,-0.008643221341933212,-0.003482449181469718,0.005160772160463494,0.6601608448089809,0.3347068787863269
baseline_corrected,467,Lateral occipital cortex postero-inferior RH,recovery_minus_baseline,drift_1,0.7974621291668467,0.9898196609295163,-0.09154352087071793,,-0.0018644290429423935,-0.006865726828438544,-0.005001297785496151,0.19059435116077686,0.3490143179004843
baseline_corrected,467,Lateral occipital cortex postero-inferior RH,recovery_minus_baseline,diffusion,0.38659471497551445,1.0,0.31063634147443225,,0.02350734196051966,-0.0005215532664112239,-0.024028895226930885,0.9792338309238638,0.20411045101394634
baseline_corrected,468,Fornix postero-superior,stimulation_minus_baseline,drift_0,0.8619240049342041,0.9883652643366461,0.062022283826112315,,0.0015134736539294267,-0.006452473961745611,-0.007965947615675038,0.16093643057177814,0.3009734724178502
baseline_corrected,468,Fornix postero-superior,stimulation_minus_baseline,drift_1,0.8221970560163638,0.9963666098943865,0.08014946724793977,,0.0015141405431334876,0.004275118217464201,0.002760977674330713,0.4296137504245885,0.5117495462643219
baseline_corrected,468,Fornix postero-superior,stimulation_minus_baseline,diffusion,0.7373920151583868,0.9831893535445158,-0.11965513890684644,,-0.006690376089303779,0.003098950570663849,0.009789326659967628,0.8118465569518653,0.5258537069387337
baseline_corrected,468,Fornix postero-superior,recovery_minus_baseline,drift_0,0.32858689404640473,1.0,0.35112668015258,,0.007314053441331507,-0.0011338064059000005,-0.008447859847231507,0.7761001764128126,0.19567809964341915
baseline_corrected,468,Fornix postero-superior,recovery_minus_baseline,drift_1,0.21045145900623063,1.0,0.4524500664981311,,0.01050079449810701,0.011878728715372221,0.0013779342172652123,0.09261106091271927,0.7805633909520953
baseline_corrected,468,Fornix postero-superior,recovery_minus_baseline,diffusion,0.24314134933443793,1.0,-0.4209454875803581,,-0.019695952302510117,-0.010496147478583916,0.009199804823926199,0.370784116129516,0.4555706772105663
baseline_corrected,469,Intraparietal sulcus middle RH,stimulation_minus_baseline,drift_0,0.45437378967707964,0.9514903080354388,-0.2679879711889521,,-0.005787729292276806,-0.004970137816658837,0.0008175914756179687,0.4322616826648792,0.8586933339271345
baseline_corrected,469,Intraparietal sulcus middle RH,stimulation_minus_baseline,drift_1,0.3682084748614656,0.9818892662972415,-0.32300846498332564,,-0.003907123788708971,-0.004153294171337252,-0.00024617038262828126,0.12229718625414274,0.9439525661037798
baseline_corrected,469,Intraparietal sulcus middle RH,stimulation_minus_baseline,diffusion,0.7925416162049522,0.9933446939949463,-0.0938214841133059,,-0.0039210919362358005,0.008956119720113636,0.012877211656349436,0.4703632551190704,0.1501620797198098
baseline_corrected,469,Intraparietal sulcus middle RH,recovery_minus_baseline,drift_0,0.09208273685562983,1.0,-0.6152370621809368,,-0.012329556655853625,-0.008792244037080989,0.003537312618772637,0.17360706151708435,0.32964233515932395
baseline_corrected,469,Intraparietal sulcus middle RH,recovery_minus_baseline,drift_1,0.6418147183665712,1.0,-0.16613958525779507,,-0.002054352550554227,-0.0048280457111354175,-0.0027736931605811905,0.016294762379998867,0.49766909214845245
baseline_corrected,469,Intraparietal sulcus middle RH,recovery_minus_baseline,diffusion,0.9775562401947087,1.0,0.010029728965731278,,0.0005286829471489608,0.003371923038322955,0.002843240091173994,0.7987343332294412,0.8343602201462326
baseline_corrected,470,Lingual gyrus mid-anterior LH,stimulation_minus_baseline,drift_0,0.05736343081209987,0.8513065674143517,0.6987731694792628,,0.016824900279516695,0.0053030175950512974,-0.011521882684465398,0.4756346488561952,0.020902507971478575
baseline_corrected,470,Lingual gyrus mid-anterior LH,stimulation_minus_baseline,drift_1,0.815433189472334,1.0,-0.08325618605824156,,-0.0013037934258244947,0.0026655472709062244,0.003969340696730719,0.42870541132722917,0.3878060031498315
baseline_corrected,470,Lingual gyrus mid-anterior LH,stimulation_minus_baseline,diffusion,0.06718838188345061,0.87089750694498,-0.6714774109365518,,-0.043865419274970494,-0.03871802471672404,0.005147394558246452,0.04484139653639676,0.7337014783932813
baseline_corrected,470,Lingual gyrus mid-anterior LH,recovery_minus_baseline,drift_0,0.04423949677575788,1.0,0.7424732578384573,,0.017422452300647234,0.010240657203828385,-0.00718179509681885,0.1049840963142243,0.23440986078302897
baseline_corrected,470,Lingual gyrus mid-anterior LH,recovery_minus_baseline,drift_1,0.22756054431252476,1.0,-0.4355373991036094,,-0.007882075722791112,0.0005659700003877563,0.008448045723178869,0.8713199105112387,0.13844451952995634
baseline_corrected,470,Lingual gyrus mid-anterior LH,recovery_minus_baseline,diffusion,0.11959359892700039,1.0,-0.5664575873865527,,-0.049458110901958355,-0.03942687290683421,0.010031237995124152,0.04904007503527992,0.6913204616594328
baseline_corrected,471,Frontomarginal sulcus LH,stimulation_minus_baseline,drift_0,0.02814354774043519,0.7583945496369904,-0.815614531399135,,-0.018338432339756183,-0.011176383108622498,0.007162049231133687,0.07987071377107914,0.19442304780945982
baseline_corrected,471,Frontomarginal sulcus LH,stimulation_minus_baseline,drift_1,0.05533686289961581,0.8994436128445491,-0.704905979772085,,-0.010777040877691865,-0.005899823696827373,0.004877217180864493,0.07190043680618786,0.2919010072042932
baseline_corrected,471,Frontomarginal sulcus LH,stimulation_minus_baseline,diffusion,0.047515986757549866,0.810939507328851,0.7305889368226965,,0.042459379324793094,0.016932800813487713,-0.02552657851130538,0.11688333044463498,0.17320164370352106
baseline_corrected,471,Frontomarginal sulcus LH,recovery_minus_baseline,drift_0,0.048930514615700436,1.0,-0.7256808449907769,,-0.017160898758703032,-0.014837627577491443,0.0023232711812115874,0.051851094756624874,0.6158177679408159
baseline_corrected,471,Frontomarginal sulcus LH,recovery_minus_baseline,drift_1,0.9652049845645616,0.9933365871297599,-0.015552318302287862,,-0.0003355553531821484,-0.0015105524044016169,-0.0011749970512194684,0.6728240936985516,0.8646134113464692
baseline_corrected,471,Frontomarginal sulcus LH,recovery_minus_baseline,diffusion,0.15292295100018222,1.0,0.5184783289285452,,0.03402444966723728,0.03225962973062267,-0.0017648199366146027,0.06001746422590087,0.918382410796089
baseline_corrected,472,Lateral occipital cortex posterior RH,stimulation_minus_baseline,drift_0,0.5279809254756366,0.9671779386172663,0.22575046971914214,,0.0037809844427397123,0.0002505091160321872,-0.003530475326707525,0.9414659717449945,0.48047190582021515
baseline_corrected,472,Lateral occipital cortex posterior RH,stimulation_minus_baseline,drift_1,0.33161912748981903,0.9842840189842744,-0.34889674256125164,,-0.006022785422224631,-0.003943043515320881,0.0020797419069037504,0.3845478677252717,0.6298610506686371
baseline_corrected,472,Lateral occipital cortex posterior RH,stimulation_minus_baseline,diffusion,0.4260962969247498,0.9568478246731223,-0.28526910499792696,,-0.01710850534326264,-0.014534294095776383,0.0025742112474862557,0.319742771015409,0.8728758702056267
baseline_corrected,472,Lateral occipital cortex posterior RH,recovery_minus_baseline,drift_0,0.9473901869473509,1.0,0.02352508439674791,,0.0005243660801879195,-0.0008015111880931875,-0.001325877268281107,0.8727769386309621,0.8323641306863758
baseline_corrected,472,Lateral occipital cortex posterior RH,recovery_minus_baseline,drift_1,0.5876420489895731,1.0,-0.19380181436895533,,-0.0030378607437548688,-0.005348442002606312,-0.0023105812588514432,0.17412315556505675,0.5797247023037609
baseline_corrected,472,Lateral occipital cortex posterior RH,recovery_minus_baseline,diffusion,0.7388752668198529,1.0,-0.11895230930281969,,-0.007998884375265015,-0.010921129834675455,-0.0029222454594104406,0.5351552097237526,0.8610224945397195
baseline_corrected,473,Middle temporal gyrus middle RH,stimulation_minus_baseline,drift_0,0.5944916581605644,0.9556663390210642,0.19024004675361258,,0.004167757126680813,-0.0008903297453763501,-0.005058086872057162,0.8602837976467768,0.4077912546109901
baseline_corrected,473,Middle temporal gyrus middle RH,stimulation_minus_baseline,drift_1,0.41590820253966077,0.9506473200906532,-0.2916660129494554,,-0.005119774220655744,-0.009084206804830687,-0.003964432584174943,0.08330993401344182,0.31499067231219485
baseline_corrected,473,Middle temporal gyrus middle RH,stimulation_minus_baseline,diffusion,0.2015962958230494,0.9215830666196544,-0.4616166363112996,,-0.0236110083777351,-0.011314177417779455,0.012296830959955644,0.305800198602086,0.4128646349237348
baseline_corrected,473,Middle temporal gyrus middle RH,recovery_minus_baseline,drift_0,0.44723170256154743,1.0,0.27229024190983575,,0.006235652507916669,0.0033823627313832563,-0.002853289776533413,0.5164308039976346,0.6569389795431009
baseline_corrected,473,Middle temporal gyrus middle RH,recovery_minus_baseline,drift_1,0.42439307054078523,1.0,-0.2863319199740497,,-0.004570185187391323,-0.007971842148508945,-0.0034016569611176216,0.09073855170658357,0.34932477951407315
baseline_corrected,473,Middle temporal gyrus middle RH,recovery_minus_baseline,diffusion,0.5322246874041527,1.0,0.2234179681692416,,0.013468340912090735,-0.005067283074472799,-0.018535623986563533,0.7365100316683795,0.24603676351747805
baseline_corrected,474,Paracingulate gyrus mid-anterior LH,stimulation_minus_baseline,drift_0,0.6037805550836728,0.960048584480871,-0.18544114694112634,,-0.00461398975930166,-0.005334014372448562,-0.0007200246131469014,0.522426078947412,0.8314650976885334
baseline_corrected,474,Paracingulate gyrus mid-anterior LH,stimulation_minus_baseline,drift_1,0.5682946064036992,0.9325860207650448,-0.2039737139744724,,-0.003596627770010189,-0.004719231355554325,-0.0011226035855441355,0.2318244362737165,0.8237204691604882
baseline_corrected,474,Paracingulate gyrus mid-anterior LH,stimulation_minus_baseline,diffusion,0.9522338300390768,0.9980424175639864,0.021356331120030887,,0.0010677931228696381,0.0060372277428391245,0.004969434619969486,0.7196695628643944,0.444262505606686
baseline_corrected,474,Paracingulate gyrus mid-anterior LH,recovery_minus_baseline,drift_0,0.7512332485530105,1.0,-0.11311502544744209,,-0.0022945081059101936,0.0026250162053794374,0.004919524311289631,0.5932888706378749,0.36968761849066445
baseline_corrected,474,Paracingulate gyrus mid-anterior LH,recovery_minus_baseline,drift_1,0.8567154289188008,0.9980393620168965,0.06438831570346687,,0.0012134670328056854,-0.0013948164404595379,-0.0026082834732652233,0.7727105110919684,0.5855425145038992
