roi_idx,roi_label,comparison,component,active_mean,active_std,sham_mean,sham_std,t_statistic,p_value,cohens_d,n_subjects
450,Middle frontal gyrus middle inferior RH,stimulation_minus_baseline,potential_energy_change,0.0024897314352122554,0.11188792478841032,-0.01471072223445933,0.09113695476355382,0.4897395128727275,0.6314031848769963,0.16856365334276074,16
450,Middle frontal gyrus middle inferior RH,stimulation_minus_baseline,entropy_change,-0.010278183671833974,0.10747291884846838,-0.00447303922998557,0.1194478927760529,-0.13924670845874487,0.8911075677868242,-0.05109340161661968,16
450,Middle frontal gyrus middle inferior RH,recovery_minus_baseline,free_energy_change,0.07195983777965378,0.20189432459715315,-0.003138362536041772,0.23290980863244606,0.9038355630235696,0.3803694743912399,0.344559128256453,16
450,Middle frontal gyrus middle inferior RH,recovery_minus_baseline,potential_energy_change,0.029229175742469662,0.07507723267699189,0.025900905222093394,0.1141203531225863,0.09689033945708893,0.9240962132416652,0.03445698411939034,16
450,Middle frontal gyrus middle inferior RH,recovery_minus_baseline,entropy_change,0.04273066203718412,0.1527424282261692,-0.02903926775813509,0.14845030190756556,1.2464441152436903,0.2317162302006188,0.47652307903546304,16
451,Paracingulate gyrus anterior LH,stimulation_minus_baseline,free_energy_change,0.06216692441548638,0.11679564230907233,-0.08685986363067932,0.1843422062886921,2.755601847507426,0.014719372386300599,0.9657611434033908,16
451,Paracingulate gyrus anterior LH,stimulation_minus_baseline,potential_energy_change,0.0238532092352322,0.07972372347288845,-0.024786233798649634,0.10880650236007802,1.2690648894875671,0.22375707367066297,0.5099537840282923,16
451,Paracingulate gyrus anterior LH,stimulation_minus_baseline,entropy_change,0.03831371518025417,0.10434784831611854,-0.0620736298320298,0.14460839253754063,2.4684882182135763,0.026076021227063394,0.7961226724040043,16
451,Paracingulate gyrus anterior LH,recovery_minus_baseline,free_energy_change,-0.010669929294185837,0.12752040904696818,-0.0482460477133653,0.1989172331549345,0.6432502109298328,0.529773515741153,0.22490285327838813,16
451,Paracingulate gyrus anterior LH,recovery_minus_baseline,potential_energy_change,-0.0026717665288534097,0.07407638186946967,-0.020099770339118535,0.09006163892868775,0.5694924717268911,0.5774515779903283,0.21135795188749065,16
451,Paracingulate gyrus anterior LH,recovery_minus_baseline,entropy_change,-0.007998162765332523,0.09204618288863867,-0.028146277374246742,0.18509581345730367,0.44887645349002003,0.6599376890844126,0.1378376697949047,16
452,Cerebellum IV,stimulation_minus_baseline,free_energy_change,0.03839951957792592,0.17549509949439362,-0.029264594154027296,0.20916141493355844,1.218347514214678,0.2419085309274496,0.3504759569852917,16
452,Cerebellum IV,stimulation_minus_baseline,potential_energy_change,0.003969525558421269,0.06868740700604296,0.03172617316889536,0.11406057300944315,-0.9358765922823945,0.3641604790247196,-0.29481861656078856,16
452,Cerebellum IV,stimulation_minus_baseline,entropy_change,0.034429994019504695,0.1445747341059312,-0.06099076732292269,0.1548043724962399,2.2369978732803295,0.040895964781720036,0.6370859117838401,16
452,Cerebellum IV,recovery_minus_baseline,free_energy_change,0.012689263772878212,0.17546273053747763,0.020922258279744782,0.23845185742012107,-0.1163701579451255,0.9089029076211745,-0.03932834203420893,16
452,Cerebellum IV,recovery_minus_baseline,potential_energy_change,-0.004117198358216457,0.09483719928874454,0.06925390172313153,0.1007339933462859,-2.363799453714709,0.032007265421345715,-0.7499854163290347,16
452,Cerebellum IV,recovery_minus_baseline,entropy_change,0.016806462131094713,0.14847061214541776,-0.048331643443386724,0.19713856936985788,1.06363962779463,0.3043159835441826,0.37326393015147524,16
453,Internal capsule anterior limb RH,stimulation_minus_baseline,free_energy_change,-0.01970321695540031,0.18321856688484933,0.09812737800250862,0.19448647013961612,-2.134493577577255,0.04971306097608286,-0.623651711777039,16
453,Internal capsule anterior limb RH,stimulation_minus_baseline,potential_energy_change,0.01970950397550847,0.079721307369057,0.022043889033663878,0.0937820377931718,-0.08388812139435173,0.9342547105439796,-0.026820890070283463,16
453,Internal capsule anterior limb RH,stimulation_minus_baseline,entropy_change,-0.03941272093090864,0.1479387420042746,0.07608348896884473,0.16347588288839937,-2.2561211739299045,0.0394215541209373,-0.7408305227068083,16
453,Internal capsule anterior limb RH,recovery_minus_baseline,free_energy_change,-0.020211431254987783,0.13620392946946228,0.05720985024021827,0.14366530081199883,-1.4458385732660741,0.16879216257769902,-0.553071031394729,16
453,Internal capsule anterior limb RH,recovery_minus_baseline,potential_energy_change,0.02485793231171276,0.07568350965127178,-0.004704484482014885,0.10102902260488608,1.0250712960193609,0.32157750793648443,0.3311927702071747,16
453,Internal capsule anterior limb RH,recovery_minus_baseline,entropy_change,-0.04506936356670041,0.10849007194344816,0.061914334722233094,0.14750531407071668,-2.0928154461295705,0.05377691926367312,-0.826283997025575,16
454,Cerebrospinal fluid (between superior frontal gyrus posterior and skull LH),stimulation_minus_baseline,free_energy_change,-0.0685646407286904,0.1876138700703328,-0.09751277584420737,0.2503319905926191,0.4455850488746732,0.6622607795977213,0.130864464950968,16
454,Cerebrospinal fluid (between superior frontal gyrus posterior and skull LH),stimulation_minus_baseline,potential_energy_change,-0.005284625949098816,0.0983221316800049,2.6258039080649664e-05,0.14450116919573444,-0.12056889689946033,0.9056326921568731,-0.04297260028187912,16
454,Cerebrospinal fluid (between superior frontal gyrus posterior and skull LH),stimulation_minus_baseline,entropy_change,-0.06328001477959161,0.14680601416601363,-0.09753903388328802,0.1865867534455769,0.7178081256760664,0.48390591702459607,0.20406988337418247,16
454,Cerebrospinal fluid (between superior frontal gyrus posterior and skull LH),recovery_minus_baseline,free_energy_change,-0.058581307270333505,0.16930410664403978,-0.062480471654108166,0.231958829646576,0.05569745462382659,0.9563179456655743,0.01920179195419983,16
454,Cerebrospinal fluid (between superior frontal gyrus posterior and skull LH),recovery_minus_baseline,potential_energy_change,0.01962242196469524,0.06799356635122808,0.016632877078214352,0.12817830488472792,0.08112366014950945,0.9364161404530804,0.029138360627267778,16
454,Cerebrospinal fluid (between superior frontal gyrus posterior and skull LH),recovery_minus_baseline,entropy_change,-0.07820372923502877,0.13708744733058162,-0.07911334873232251,0.14213405946263322,0.01926822755916656,0.9848810978356202,0.006514333182046716,16
455,Cerebellum VI LH,stimulation_minus_baseline,free_energy_change,-0.059615752734354405,0.24263446310929865,-0.05152004232558732,0.2578846306621393,-0.08191987594021814,0.9357935550358187,-0.032334251901359225,16
455,Cerebellum VI LH,stimulation_minus_baseline,potential_energy_change,-0.00914299705313697,0.11700993561392815,0.009235321260108238,0.11958311625657309,-0.4682448487544614,0.6463411518290212,-0.15534886850990848,16
455,Cerebellum VI LH,stimulation_minus_baseline,entropy_change,-0.050472755681217396,0.17033734209665155,-0.06075536358569544,0.22431176076406908,0.1399289689271453,0.8905777248517506,0.051629505958711734,16
455,Cerebellum VI LH,recovery_minus_baseline,free_energy_change,-0.02174752268600505,0.2735013036490954,-0.0322746247730627,0.25219866739073676,0.1021863937876185,0.9199622662191507,0.040017006636528886,16
455,Cerebellum VI LH,recovery_minus_baseline,potential_energy_change,0.020375258631405734,0.09693724195715961,0.020254047135611693,0.09178294331257285,0.003930726196062257,0.9969155427617424,0.0012840842943864872,16
455,Cerebellum VI LH,recovery_minus_baseline,entropy_change,-0.04212278131741079,0.23225224503408232,-0.0525286719086743,0.20183488285656362,0.11839052573209981,0.9073291145417544,0.04782651546006774,16
456,Posterior insula RH,stimulation_minus_baseline,free_energy_change,-0.03704992014472844,0.1983673523285857,0.039843774232851126,0.2443429325128751,-0.8950475359305968,0.3848994345522677,-0.34551884841203157,16
456,Posterior insula RH,stimulation_minus_baseline,potential_energy_change,0.03194946243751135,0.09877892643494682,0.01928462382379373,0.1257885545451959,0.3177977155666822,0.7550195250311358,0.11198608850418842,16
456,Posterior insula RH,stimulation_minus_baseline,entropy_change,-0.06899938258223987,0.16367736562719737,0.02055915040905737,0.16789509302426386,-1.3506432193477862,0.1968349410154341,-0.5401611978815737,16
456,Posterior insula RH,recovery_minus_baseline,free_energy_change,0.0014129397965370605,0.2408049757416249,-0.004439930795973601,0.13229454409870567,0.08391770835118857,0.9342315804566298,0.03012606584001073,16
456,Posterior insula RH,recovery_minus_baseline,potential_energy_change,0.05160405757277954,0.11065903686739531,0.010832510742760941,0.07218609143003409,1.381353375687095,0.18740196875771287,0.4364119730702804,16
456,Posterior insula RH,recovery_minus_baseline,entropy_change,-0.05019111777624266,0.20255312009498166,-0.015272441538734582,0.12443036856498682,-0.5784406285828443,0.5715501092434416,-0.2077339554995655,16
457,Superior temporal sulcus middle LH,stimulation_minus_baseline,free_energy_change,0.001553416678902908,0.12667835789446846,0.04429233405653185,0.2123242470173822,-0.6139695265367748,0.5484346610332984,-0.24446399046436407,16
457,Superior temporal sulcus middle LH,stimulation_minus_baseline,potential_energy_change,-0.0074540123797777625,0.10085114899292162,-0.007195957897926007,0.13535526173743767,-0.005888808638559959,0.9953790430987517,-0.0021620459888752426,16
457,Superior temporal sulcus middle LH,stimulation_minus_baseline,entropy_change,0.009007429058680683,0.08340970788757165,0.05148829195445789,0.15037339857461748,-0.9651376837490242,0.3497793064626943,-0.3493715399165062,16
457,Superior temporal sulcus middle LH,recovery_minus_baseline,free_energy_change,0.02123068027856817,0.1621952790061655,0.08444226473013361,0.2103931589085874,-0.8170637785812042,0.42667941188698943,-0.33650664650048256,16
457,Superior temporal sulcus middle LH,recovery_minus_baseline,potential_energy_change,0.0423063285412415,0.133847130438652,0.03126273485922025,0.07913935965615546,0.2831336945912588,0.780944437039526,0.10044177973592011,16
457,Superior temporal sulcus middle LH,recovery_minus_baseline,entropy_change,-0.02107564826267333,0.11617505863280037,0.0531795298709134,0.1784183870146122,-1.2048744900820911,0.246917831817984,-0.4932305949980728,16
458,Forceps minor middle RH,stimulation_minus_baseline,free_energy_change,-0.034903794022281415,0.11850117550364164,-0.017572777002484302,0.10795439747179786,-0.4731858314386419,0.6428930986737618,-0.1528975526578399,16
458,Forceps minor middle RH,stimulation_minus_baseline,potential_energy_change,-0.03345231114441475,0.0758544396743912,-0.006325453724139819,0.10645588036012646,-0.8322754713781437,0.41830744225674177,-0.2934842123476892,16
458,Forceps minor middle RH,stimulation_minus_baseline,entropy_change,-0.0014514828778665056,0.12018881092975583,-0.011247323278344407,0.12538865947695452,0.23800719677579735,0.8150960931808021,0.07976012787092322,16
458,Forceps minor middle RH,recovery_minus_baseline,free_energy_change,0.005167621827567026,0.13118598382867527,-0.009602238165194926,0.14618995785469968,0.2831583761942146,0.7809258777946484,0.10634158728546803,16
458,Forceps minor middle RH,recovery_minus_baseline,potential_energy_change,-0.028630850571619904,0.05345066314421731,0.00424262762582346,0.09405603536719917,-1.1002612396442173,0.288562765495324,-0.42973682216026654,16
458,Forceps minor middle RH,recovery_minus_baseline,entropy_change,0.03379847239918696,0.14655028685131827,-0.013844865791018346,0.10130405677593868,1.2801544857787621,0.21993465097420867,0.37819619133816607,16
459,Inferior temporal gyrus anterior RH,stimulation_minus_baseline,free_energy_change,0.0059666825309741545,0.22976778470991577,-0.009919425348546534,0.16875204673815145,0.22622511189769673,0.8240800935159052,0.0788072315083535,16
459,Inferior temporal gyrus anterior RH,stimulation_minus_baseline,potential_energy_change,0.015423312806250143,0.08443180769551648,-0.02488529759788556,0.05430921771082958,1.4200626120725943,0.1760396612986836,0.5678333286814014,16
459,Inferior temporal gyrus anterior RH,stimulation_minus_baseline,entropy_change,-0.00945663027527599,0.20914082890939162,0.014965872249339068,0.13581451636676123,-0.40624787209204266,0.6902971351329489,-0.13850348569093202,16
459,Inferior temporal gyrus anterior RH,recovery_minus_baseline,free_energy_change,0.037887939373115964,0.22478386257742916,-0.009908651021870357,0.19831818641048293,0.6889182417489285,0.5013925655481826,0.225493387854592,16
459,Inferior temporal gyrus anterior RH,recovery_minus_baseline,potential_energy_change,0.02191036407740751,0.07529674080023441,-0.042939472264692066,0.08610014926161957,2.0529784224769974,0.0579446058583045,0.8018127395125273,16
459,Inferior temporal gyrus anterior RH,recovery_minus_baseline,entropy_change,0.01597757529570848,0.19780251922161474,0.03303082124282175,0.1697292042120789,-0.29170174052389963,0.7745100678831377,-0.09252923539750213,16
460,Precuneus postero-superior,stimulation_minus_baseline,free_energy_change,-0.03380265466164811,0.15455666507820615,-0.016152448258639596,0.18076146776094504,-0.28353076487342166,0.7806458781398128,-0.10495438774971916,16
460,Precuneus postero-superior,stimulation_minus_baseline,potential_energy_change,0.014478805829134921,0.07464512033802961,-0.018734435409227142,0.09692138983352795,0.9650370562080665,0.3498280732268688,0.38395335655476454,16
460,Precuneus postero-superior,stimulation_minus_baseline,entropy_change,-0.04828146049078311,0.1057883144000758,0.0025819871505875225,0.15688183066438274,-1.0431865727358391,0.31338378678784296,-0.3801549242502523,16
460,Precuneus postero-superior,recovery_minus_baseline,free_energy_change,0.005748705730149795,0.16982651775173702,-0.06290537892213216,0.16257951289883024,1.1266082480205613,0.27760955970659823,0.41297550623113216,16
460,Precuneus postero-superior,recovery_minus_baseline,potential_energy_change,0.04255173098888099,0.11237269998771053,-0.008493785303812685,0.10847550476326048,1.1083246645792806,0.28517693330993416,0.46219592734510984,16
460,Precuneus postero-superior,recovery_minus_baseline,entropy_change,-0.03680302525873122,0.08929845039753496,-0.05441159361831946,0.13953472902929087,0.4602965045097602,0.651905475440345,0.15031908477832812,16
461,Forceps major anterior,stimulation_minus_baseline,free_energy_change,-0.2622961019888159,0.3245405967284959,-0.2922833035966047,0.3659097795362971,0.19963166626206266,0.8444497291539478,0.0867072299057929,16
461,Forceps major anterior,stimulation_minus_baseline,potential_energy_change,-0.05754406369328065,0.1737544941020288,-0.08160720984309248,0.2111603872524797,0.29200268390113504,0.7742843746343111,0.12444475929382562,16
461,Forceps major anterior,stimulation_minus_baseline,entropy_change,-0.20475203829553523,0.1840420951352033,-0.21067609375351212,0.2540788816189412,0.06445895168063863,0.9494559873083748,0.026703963749803737,16
461,Forceps major anterior,recovery_minus_baseline,free_energy_change,-0.3053752281033821,0.354622814107269,-0.2969298486035725,0.2579095592278747,-0.06618732571310271,0.9481028040843219,-0.02723786843222928,16
461,Forceps major anterior,recovery_minus_baseline,potential_energy_change,-0.08329488248967394,0.1674701860135451,-0.07878420629172966,0.17931336795800903,-0.06501079022604259,0.9490239227210311,-0.02599920317124971,16
461,Forceps major anterior,recovery_minus_baseline,entropy_change,-0.2220803456137081,0.23438104616713668,-0.21814564231184277,0.1733098477934218,-0.050390587337707814,0.9604760289870935,-0.019089396113743443,16
462,Pars orbitalis LH,stimulation_minus_baseline,free_energy_change,0.0012693410828620577,0.168078711900019,0.05210905639792665,0.17890678535186422,-0.8529797609602296,0.40708514171700283,-0.2928939644857111,16
462,Pars orbitalis LH,stimulation_minus_baseline,potential_energy_change,-0.015231051097725682,0.12544374026447103,0.010549676409390852,0.0924917852532686,-0.5942305700509526,0.5612140759621291,-0.23393149713001282,16
462,Pars orbitalis LH,stimulation_minus_baseline,entropy_change,0.016500392180587742,0.12891533126377192,0.04155937998853579,0.12554268470499091,-0.709772350313331,0.48873297958281503,-0.19694240628722068,16
462,Pars orbitalis LH,recovery_minus_baseline,free_energy_change,-0.005446119558173063,0.10582098036026405,0.030734770351398127,0.1767971988333938,-0.7297156195305827,0.47680580421503205,-0.24832939761435918,16
462,Pars orbitalis LH,recovery_minus_baseline,potential_energy_change,-0.021269007717665003,0.05948263398769687,-9.374865891156187e-05,0.06667759560901473,-0.8325318181470235,0.41816727701227185,-0.3351437620888172,16
462,Pars orbitalis LH,recovery_minus_baseline,entropy_change,0.015822888159491927,0.1166020513858413,0.03082851901030964,0.158609502268361,-0.3194576753248488,0.7537853731432087,-0.1077994441200569,16
463,Cerebellum Crus I LH,stimulation_minus_baseline,free_energy_change,0.02538180082595476,0.33968697671133896,0.018441679619266793,0.1365895812651294,0.07539026097765424,0.9409005007001245,0.026807630887711417,16
463,Cerebellum Crus I LH,stimulation_minus_baseline,potential_energy_change,-0.03983455584105963,0.08777903618489832,0.03140718346456648,0.09735176762110048,-2.208403133317545,0.04319684469519417,-0.7686099612738808,16
463,Cerebellum Crus I LH,stimulation_minus_baseline,entropy_change,0.06521635666701439,0.3414231522641701,-0.012965503845299708,0.09168272088276933,0.8549110808043762,0.4060484889567052,0.31275810609388477,16
463,Cerebellum Crus I LH,recovery_minus_baseline,free_energy_change,-0.02809996066865514,0.20141927776510604,0.0931358364964687,0.16160888044642968,-2.020627831373546,0.06154437876295207,-0.6639337914975493,16
463,Cerebellum Crus I LH,recovery_minus_baseline,potential_energy_change,-0.035663114523748436,0.0766297971607592,0.02661696442416344,0.08795933415942275,-1.9407193742266982,0.07132495324025379,-0.7550079409816306,16
463,Cerebellum Crus I LH,recovery_minus_baseline,entropy_change,0.007563153855093291,0.1835952977035563,0.0665188720723052,0.13717803564171266,-1.0705571473437292,0.30129297283330386,-0.3637958229544772,16
464,Superior longitudinal fasciculus III anterior RH,stimulation_minus_baseline,free_energy_change,0.013180536435012519,0.13613409412909613,0.07914339682615751,0.10536104948159074,-1.4931848820588207,0.15612319247966433,-0.5419053341882081,16
464,Superior longitudinal fasciculus III anterior RH,stimulation_minus_baseline,potential_energy_change,-0.010180220142583307,0.06610043012348484,0.023893928104273175,0.06440260397361179,-1.3064574241670697,0.21107500985472405,-0.522152840567432,16
464,Superior longitudinal fasciculus III anterior RH,stimulation_minus_baseline,entropy_change,0.023360756577595815,0.12550517653315352,0.05524946872188424,0.10837956917219418,-0.7655771142194635,0.4558062888131029,-0.2719593211598693,16
464,Superior longitudinal fasciculus III anterior RH,recovery_minus_baseline,free_energy_change,0.08543721076726404,0.14738723592254147,0.019477326702789677,0.16197158166324263,1.3147906580572306,0.2083281769161615,0.4259565472221198,16
464,Superior longitudinal fasciculus III anterior RH,recovery_minus_baseline,potential_energy_change,0.012438954708975863,0.052183109328166014,0.0038129273453829347,0.0870183105176362,0.3484025249551078,0.7323795536293664,0.12022840926113225,16
464,Superior longitudinal fasciculus III anterior RH,recovery_minus_baseline,entropy_change,0.07299825605828814,0.1419796693610152,0.015664399357406655,0.13402468848021326,1.299615331493369,0.21335184304936927,0.4152837168075976,16
465,Calcarine cortex mid-anterior LH,stimulation_minus_baseline,free_energy_change,-0.10882258240832532,0.18196561591842914,-0.022332954479308886,0.16352980696149297,-1.7582157525210675,0.09909108652576203,-0.4999589095289221,16
465,Calcarine cortex mid-anterior LH,stimulation_minus_baseline,potential_energy_change,-0.031164550841001948,0.11996426703555939,-0.05011117700073649,0.10661018853251851,0.4470429947308063,0.6612313097755471,0.16695441788596482,16
465,Calcarine cortex mid-anterior LH,stimulation_minus_baseline,entropy_change,-0.07765803156732337,0.13673207410092403,0.02777822252142756,0.1009744621385316,-2.60177686967747,0.020028029578300327,-0.8772429869819134,16
465,Calcarine cortex mid-anterior LH,recovery_minus_baseline,free_energy_change,-0.0722944921302481,0.2206636031260149,-0.028827540809787028,0.11548137252749667,-0.9320714923469241,0.36606016903469996,-0.24681922436001297,16
465,Calcarine cortex mid-anterior LH,recovery_minus_baseline,potential_energy_change,0.004109737642775901,0.09950483420078506,-0.03922986304728196,0.12069882379894818,1.6384104506892672,0.1221365674340663,0.3918213374091061,16
465,Calcarine cortex mid-anterior LH,recovery_minus_baseline,entropy_change,-0.076404229773024,0.1565763428390644,0.01040232223749496,0.06594081186683226,-1.81625236172718,0.08936831157673095,-0.7225812278032853,16
466,Callosomarginal sulcus superior LH,stimulation_minus_baseline,free_energy_change,-0.1037991656018108,0.24736105847786805,-0.0505934741218331,0.17527341348738043,-0.7166253057587055,0.4846146391804349,-0.2481965904216293,16
466,Callosomarginal sulcus superior LH,stimulation_minus_baseline,potential_energy_change,-0.015331039174361133,0.1317980032782881,0.013291940249872791,0.10146486874858891,-0.6997137466654314,0.4948152911730299,-0.24336490986252649,16
466,Callosomarginal sulcus superior LH,stimulation_minus_baseline,entropy_change,-0.0884681264274497,0.15115913365284714,-0.0638854143717058,0.13666968586687778,-0.4957715164279864,0.6272404525224184,-0.17059878043311416,16
466,Callosomarginal sulcus superior LH,recovery_minus_baseline,free_energy_change,-0.08599476558372932,0.25963304291333855,-0.05614159557586379,0.2181827921083923,-0.3182535044471897,0.754680584885947,-0.12448926304722154,16
466,Callosomarginal sulcus superior LH,recovery_minus_baseline,potential_energy_change,-0.002325780921601711,0.11886372180217004,0.016015012872078894,0.1357163883787548,-0.42480737841837085,0.6770077809130484,-0.14377194842421706,16
466,Callosomarginal sulcus superior LH,recovery_minus_baseline,entropy_change,-0.08366898466212758,0.18523626286336134,-0.07215660844794264,0.1352482417562191,-0.17815238231750122,0.8609870016194764,-0.0709852759968508,16
467,Lateral occipital cortex postero-inferior RH,stimulation_minus_baseline,free_energy_change,0.005784928745617063,0.13843159811117484,0.042752619637931005,0.1362552251348401,-0.7856160321022891,0.4443256190862114,-0.26915401456308974,16
467,Lateral occipital cortex postero-inferior RH,stimulation_minus_baseline,potential_energy_change,0.010790595805237396,0.078911532968957,-0.011588908665780606,0.11795462314499511,0.6384602426583047,0.5328017658509683,0.22301406126441597,16
467,Lateral occipital cortex postero-inferior RH,stimulation_minus_baseline,entropy_change,-0.005005667059620356,0.11551482013661234,0.054341528303711584,0.12457585116059681,-1.280199749894866,0.21991915552765223,-0.4940214938142661,16
467,Lateral occipital cortex postero-inferior RH,recovery_minus_baseline,free_energy_change,0.030549965110846122,0.2111899162460621,-0.019215966410558172,0.15961413057472273,0.8388677457517811,0.4147126158454948,0.26586229325997657,16
467,Lateral occipital cortex postero-inferior RH,recovery_minus_baseline,potential_energy_change,0.026110881251328488,0.10346751542615794,0.007748966728968918,0.11619892545255374,0.5214675041361052,0.609654942394153,0.16689988681686974,16
467,Lateral occipital cortex postero-inferior RH,recovery_minus_baseline,entropy_change,0.004439083859517662,0.1460927429882341,-0.026964933139527053,0.1068598105997126,0.7049009243679188,0.49167311060574903,0.2453659408406627,16
468,Fornix postero-superior,stimulation_minus_baseline,free_energy_change,-0.10110597125081708,0.22502560844097924,-0.06936307271939349,0.27890582914357137,-0.47748368443515266,0.6399007313875062,-0.12526703994555513,16
468,Fornix postero-superior,stimulation_minus_baseline,potential_energy_change,-0.006169230746813758,0.0939717255232501,-0.01466809761686655,0.10274994570813961,0.2953199504357681,0.7717979803280071,0.08631909320317188,16
468,Fornix postero-superior,stimulation_minus_baseline,entropy_change,-0.0949367405040033,0.18811460168075408,-0.05469497510252691,0.23564903170579168,-0.6615770404361657,0.5182767664163878,-0.18874180938242482,16
468,Fornix postero-superior,recovery_minus_baseline,free_energy_change,-0.08179796548344112,0.19833205817250704,-0.07298744543599944,0.2783873566826331,-0.16027123376160385,0.8748058209962353,-0.036452710503037604,16
468,Fornix postero-superior,recovery_minus_baseline,potential_energy_change,-0.05133208681966311,0.14858655715635805,-0.006053814785704666,0.10793950032991087,-1.269880685532834,0.22347410703281886,-0.3486613029985244,16
468,Fornix postero-superior,recovery_minus_baseline,entropy_change,-0.03046587866377798,0.17164340229887504,-0.06693363065029473,0.1939880906617388,0.755912106795103,0.4614087894176121,0.19910671753353623,16
469,Intraparietal sulcus middle RH,stimulation_minus_baseline,free_energy_change,-0.0016000213208744174,0.1702780569574553,0.0645518297418019,0.09608231422138894,-1.3985466041295875,0.18228347809079642,-0.4784925068454045,16
469,Intraparietal sulcus middle RH,stimulation_minus_baseline,potential_energy_change,0.034668520440322335,0.08162041648276179,-9.907841444181838e-05,0.07602097053620233,1.3406865045701821,0.19997432882660424,0.44081934867398065,16
469,Intraparietal sulcus middle RH,stimulation_minus_baseline,entropy_change,-0.036268541761196815,0.13523004011837814,0.06465090815624377,0.07072081520502738,-2.8615541482209133,0.011885328208179594,-0.9352295173733656,16
469,Intraparietal sulcus middle RH,recovery_minus_baseline,free_energy_change,-0.005359234495115328,0.10875879074849501,0.04847484917089839,0.15906082447551917,-1.1118847103680527,0.2836915262987838,-0.3951088402881674,16
469,Intraparietal sulcus middle RH,recovery_minus_baseline,potential_energy_change,0.03694921097197858,0.0508811383253147,0.008852338176277758,0.09535564876273298,1.2270970622174682,0.23869786850230226,0.36763936191934393,16
469,Intraparietal sulcus middle RH,recovery_minus_baseline,entropy_change,-0.04230844546709389,0.10584905131873382,0.03962251099462058,0.12656170660228094,-1.9424532646243653,0.07109859844095245,-0.7022696619518839,16
470,Lingual gyrus mid-anterior LH,stimulation_minus_baseline,free_energy_change,0.005888883665883499,0.11287557874132187,-0.059406684126684595,0.1361983310193116,1.7805685127218576,0.09524109891035794,0.5220231952411651,16
470,Lingual gyrus mid-anterior LH,stimulation_minus_baseline,potential_energy_change,-0.014298537786995663,0.08075042610857215,-0.023128969480081828,0.09189875512594696,0.2516139300458414,0.8047541140528841,0.10208075684122861,16
470,Lingual gyrus mid-anterior LH,stimulation_minus_baseline,entropy_change,0.020187421452879162,0.1069098884253619,-0.03627771464660276,0.14816887296858688,1.148964516447969,0.2685626612368435,0.4370467428029276,16
470,Lingual gyrus mid-anterior LH,recovery_minus_baseline,free_energy_change,0.024593110303174598,0.14236005205335409,-0.015468817688450986,0.23649711497882572,0.5867564003185655,0.5660941984984564,0.20524715149841283,16
470,Lingual gyrus mid-anterior LH,recovery_minus_baseline,potential_energy_change,0.0041896364335759105,0.0939581506975178,-0.029867796095514487,0.08755011195574766,0.8544702145036777,0.4062849745957946,0.3750377779932757,16
470,Lingual gyrus mid-anterior LH,recovery_minus_baseline,entropy_change,0.020403473869598815,0.11586035924785858,0.014398978407063473,0.21843147059530404,0.09336192543493721,0.9268516543198764,0.03434339750388992,16
471,Frontomarginal sulcus LH,stimulation_minus_baseline,free_energy_change,0.05243907815757526,0.16121332941195932,-0.021686956168588845,0.10180824478167666,1.6334586545349912,0.12318146407393232,0.5498012751181166,16
471,Frontomarginal sulcus LH,stimulation_minus_baseline,potential_energy_change,0.03713550108818707,0.059010979407628,-0.04858675837800762,0.2358007860426237,1.3510953905679148,0.1966933189329849,0.4987380887947419,16
471,Frontomarginal sulcus LH,stimulation_minus_baseline,entropy_change,0.015303577069388036,0.13699128868771224,0.026899802209418733,0.2914062358005733,-0.1484725216683427,0.8839474539761071,-0.05093019397569064,16
471,Frontomarginal sulcus LH,recovery_minus_baseline,free_energy_change,0.05213249250173291,0.1945252402336898,0.03990376237738877,0.11339083295583817,0.25644553434097345,0.8010907234854094,0.07680736603021664,16
471,Frontomarginal sulcus LH,recovery_minus_baseline,potential_energy_change,0.018560697229456777,0.07112246338509962,0.020518330578687113,0.09169566098248479,-0.0758837713958636,0.9405144195332849,-0.023857174129097308,16
471,Frontomarginal sulcus LH,recovery_minus_baseline,entropy_change,0.033571795272275995,0.15884401965739237,0.019385431798701724,0.10878139266364677,0.28724999271154983,0.777851111707235,0.10420898558958261,16
472,Lateral occipital cortex posterior RH,stimulation_minus_baseline,free_energy_change,0.014893471020374083,0.23982892236100964,-0.0004701014176120011,0.17571110489560154,0.19916965852613017,0.8448046725315329,0.07308024290708369,16
472,Lateral occipital cortex posterior RH,stimulation_minus_baseline,potential_energy_change,0.01871974417912114,0.08982924363480924,-0.013264857733591599,0.07579123980258375,1.0281358766065358,0.32018062296208516,0.3848596940951737,16
472,Lateral occipital cortex posterior RH,stimulation_minus_baseline,entropy_change,-0.0038262731587471177,0.17674385633736667,0.012794756315979594,0.14499188377762537,-0.2821585044673524,0.7816778378533803,-0.10282149295573143,16
472,Lateral occipital cortex posterior RH,recovery_minus_baseline,free_energy_change,0.011565888382699702,0.16976214617263954,-0.009881631838718902,0.14412002285611775,0.4107474362939938,0.6870653715848413,0.1362059403207911,16
472,Lateral occipital cortex posterior RH,recovery_minus_baseline,potential_energy_change,0.03580292432620166,0.09067856870704682,-0.007337464014957407,0.06166352934238105,1.6209465003216728,0.1258560183355878,0.5563609240508322,16
