roi_idx,condition,period,free_energy_change
724,sham,stimulation,-0.041311888197640645
725,active,stimulation,-0.014660210875777402
725,sham,stimulation,-0.004409532786289638
726,active,stimulation,-0.10850348591319481
726,sham,stimulation,0.07255560055705557
727,active,stimulation,0.00967747265808594
727,sham,stimulation,-0.04920355425243894
728,active,stimulation,-0.24931897642526213
728,sham,stimulation,-0.30731069943569933
729,active,stimulation,-0.008733960307470312
729,sham,stimulation,0.018728546696880954
730,active,stimulation,-0.006861706370873133
730,sham,stimulation,-0.04189640448174892
731,active,stimulation,-0.06813119002365253
731,sham,stimulation,-0.01250467281671419
732,active,stimulation,0.025778978896229265
732,sham,stimulation,-0.020243743877409237
733,active,stimulation,-0.0829556167907457
733,sham,stimulation,-0.06037737361889839
734,active,stimulation,-0.019132893533289064
734,sham,stimulation,-0.10776290516095077
735,active,stimulation,-0.02666389248652834
735,sham,stimulation,-0.04428606180137962
736,active,stimulation,0.047275732509387325
736,sham,stimulation,-0.07663770478592591
737,active,stimulation,0.00618855637330018
737,sham,stimulation,0.0033621596202779713
738,active,stimulation,-0.0726282672732852
738,sham,stimulation,-0.04214768876099928
739,active,stimulation,-0.29935583806667365
739,sham,stimulation,-0.12348462798645565
740,active,stimulation,0.08075183958975352
740,sham,stimulation,-0.0638640502730139
741,active,stimulation,-0.04503911181815745
741,sham,stimulation,0.02351593066498392
742,active,stimulation,0.02721629847321161
742,sham,stimulation,0.02387278745790411
743,active,stimulation,-0.07190990647089412
743,sham,stimulation,-0.10372085002158027
744,active,stimulation,0.011212655412457195
744,sham,stimulation,-0.10967423791289432
745,active,stimulation,-0.015419970400042615
745,sham,stimulation,0.04117380649487501
746,active,stimulation,-0.05336583339876899
746,sham,stimulation,0.02397818196606938
747,active,stimulation,-0.04307431694121355
747,sham,stimulation,-0.037675135185577524
748,active,stimulation,0.015247861262159379
748,sham,stimulation,-0.061735914790833846
749,active,stimulation,0.0484615937190771
749,sham,stimulation,-0.1403763292675051
750,active,stimulation,-0.13651964560610264
750,sham,stimulation,0.00586441882428268
751,active,stimulation,-0.056395720865652255
751,sham,stimulation,-0.05835003379468562
752,active,stimulation,-0.04792353406708738
752,sham,stimulation,-0.04567920109366508
753,active,stimulation,-0.0651748381262327
753,sham,stimulation,-0.013978050657976304
754,active,stimulation,-0.14532535710647743
754,sham,stimulation,-0.06798839377772792
755,active,stimulation,-0.07485930922039508
755,sham,stimulation,0.052672249718987096
756,active,stimulation,-0.03775955419438137
756,sham,stimulation,-0.0959666885444368
757,active,stimulation,0.02245806779578219
757,sham,stimulation,-0.1126450801822978
758,active,stimulation,-0.07759836026215261
758,sham,stimulation,0.05107649137711734
759,active,stimulation,0.00499503784169697
759,sham,stimulation,0.021737048937365167
760,active,stimulation,-0.09177328369742277
760,sham,stimulation,0.03379172124399865
761,active,stimulation,-0.05316845284761129
761,sham,stimulation,-0.010202838015434423
762,active,stimulation,-0.009844789845547375
762,sham,stimulation,-0.007427837884332433
763,active,stimulation,-0.029620142750560685
763,sham,stimulation,-0.011679348978567816
764,active,stimulation,-0.0018267343470164121
764,sham,stimulation,-0.05743093361685592
765,active,stimulation,0.0008825194135870795
765,sham,stimulation,-0.00802086110462863
766,active,stimulation,-0.1980594424068749
766,sham,stimulation,-0.1427800414897411
767,active,stimulation,-0.10316817113248389
767,sham,stimulation,-0.15204641473083091
768,active,stimulation,-0.022198206247662
768,sham,stimulation,-0.030841501379423875
769,active,stimulation,0.019727733202376196
769,sham,stimulation,0.004711188861300286
770,active,stimulation,-0.08085893131396915
770,sham,stimulation,-0.02658624710012969
771,active,stimulation,-0.024761364332483105
771,sham,stimulation,0.07210782595057097
772,active,stimulation,0.027647181691441425
772,sham,stimulation,0.04198522713534558
773,active,stimulation,-0.0027767276768262406
773,sham,stimulation,0.008447922399351881
774,active,stimulation,0.00205819528693052
774,sham,stimulation,-0.1631825411955643
775,active,stimulation,-0.06244253921138654
775,sham,stimulation,0.07308093908170399
776,active,stimulation,-0.047336708808368044
776,sham,stimulation,-0.06318056212000522
777,active,stimulation,0.024486081755619615
777,sham,stimulation,-0.04411212740883075
778,active,stimulation,-0.002677455015219543
778,sham,stimulation,0.031077612398575205
779,active,stimulation,-0.08719525257835237
779,sham,stimulation,-0.1024078538012616
780,active,stimulation,0.015156365155637452
780,sham,stimulation,-0.05140811656068767
781,active,stimulation,-0.059980910634448215
781,sham,stimulation,-0.009767680631670217
782,active,stimulation,-0.047753293825227416
782,sham,stimulation,-0.029494244522449087
783,active,stimulation,-0.039566026647426256
783,sham,stimulation,0.04127876177225431
784,active,stimulation,-0.001064383512168643
784,sham,stimulation,-0.03232121317990533
785,active,stimulation,0.026371838457154517
785,sham,stimulation,-0.029626020272432996
786,active,stimulation,-0.2142578706642384
786,sham,stimulation,-0.13633175009198828
787,active,stimulation,0.008152345955716456
787,sham,stimulation,0.000574317666961921
788,active,stimulation,-0.06572529504645885
788,sham,stimulation,0.018277931144974335
789,active,stimulation,-0.17587077477553548
789,sham,stimulation,-0.2455605290856333
790,active,stimulation,0.046073672928018006
790,sham,stimulation,-0.07064572762973542
791,active,stimulation,-0.007240771148153691
791,sham,stimulation,-0.043422207274216085
792,active,stimulation,-0.07805427154325972
792,sham,stimulation,-0.004580176037946249
793,active,stimulation,0.058726081984158185
793,sham,stimulation,-0.04778739217841954
794,active,stimulation,0.033193613166258906
794,sham,stimulation,0.003929057241520262
795,active,stimulation,0.023740478079548932
795,sham,stimulation,-0.057011541080600914
796,active,stimulation,-0.28108979831981085
796,sham,stimulation,-0.16784845046840768
797,active,stimulation,-0.009779160975669221
797,sham,stimulation,-0.07012999540667852
798,active,stimulation,0.0027831323973770417
798,sham,stimulation,-0.2046553101281705
799,active,stimulation,-0.09059107625932494
799,sham,stimulation,-0.08381804021169748
800,active,stimulation,-0.027593271720462553
800,sham,stimulation,-0.027603342227423333
801,active,stimulation,-0.024846445792531036
801,sham,stimulation,0.028246299340309644
802,active,stimulation,-0.0193583711718448
802,sham,stimulation,-0.008397213726933472
803,active,stimulation,-0.006854793277849325
803,sham,stimulation,-0.01647951057510344
804,active,stimulation,-0.03712876079310812
804,sham,stimulation,0.019684761586718835
805,active,stimulation,0.042476260655286424
805,sham,stimulation,0.025102159112242006
806,active,stimulation,0.033478114733125786
806,sham,stimulation,-0.03000908605496244
807,active,stimulation,-0.09100583312870691
807,sham,stimulation,-0.01699770804887768
808,active,stimulation,0.019851878855027927
808,sham,stimulation,-0.09746247839144706
809,active,stimulation,-0.008125910559866334
809,sham,stimulation,-0.014677360256003524
810,active,stimulation,-0.045800008456468255
810,sham,stimulation,-0.05135393626256324
811,active,stimulation,-0.0779185577112429
811,sham,stimulation,-0.14663224465351155
812,active,stimulation,-0.02395746019881262
812,sham,stimulation,0.0342200961486081
813,active,stimulation,0.004825604193973376
813,sham,stimulation,-0.048268160485042344
814,active,stimulation,-0.015256954037912607
814,sham,stimulation,-0.09136736019218228
815,active,stimulation,-0.009934548798799625
815,sham,stimulation,-0.0989998278005011
816,active,stimulation,-0.04365146186185331
816,sham,stimulation,-0.006555885827585595
817,active,stimulation,-0.04994262012761164
817,sham,stimulation,0.02447881985360656
818,active,stimulation,-0.12262830145123038
818,sham,stimulation,-0.12363031435404803
819,active,stimulation,-0.06475583865662493
819,sham,stimulation,-0.03192467168304702
820,active,stimulation,0.0003201802288028688
820,sham,stimulation,-0.03185604819935062
821,active,stimulation,-0.06601393457794869
821,sham,stimulation,0.015614378568526988
822,active,stimulation,0.08844420751836246
822,sham,stimulation,-0.049262625691242956
823,active,stimulation,-0.20440762970725945
823,sham,stimulation,-0.08737868314166786
824,active,stimulation,0.016438800843541657
824,sham,stimulation,0.0039613741333193175
825,active,stimulation,-0.034989301375145665
825,sham,stimulation,-0.00044933144492809163
826,active,stimulation,-0.020525271958674374
826,sham,stimulation,0.07130485860297453
827,active,stimulation,0.024471442744747662
827,sham,stimulation,0.04198105994418455
828,active,stimulation,-0.014346129117218887
828,sham,stimulation,-0.06444499684649907
829,active,stimulation,0.05607427968930878
829,sham,stimulation,-0.06719859578199161
830,active,stimulation,-0.05043800655622466
830,sham,stimulation,-0.01137315973319275
831,active,stimulation,-0.02508352427723981
831,sham,stimulation,0.009114721898599853
832,active,stimulation,-0.058026189987692156
832,sham,stimulation,0.015464455750845651
833,active,stimulation,0.03656975178262689
833,sham,stimulation,0.0036397321498076174
834,active,stimulation,0.026607718715950135
834,sham,stimulation,0.05466121682584957
835,active,stimulation,-0.007234460876242466
835,sham,stimulation,0.02740302288218066
836,active,stimulation,-0.0482823840257498
836,sham,stimulation,-0.04001146888930229
837,active,stimulation,-0.0061712697702516195
837,sham,stimulation,-0.00951134842284862
838,active,stimulation,-0.11331946045155794
838,sham,stimulation,0.009054694915477945
839,active,stimulation,-0.04843233164759342
839,sham,stimulation,0.018205799676876744
840,active,stimulation,-0.09908572308167996
840,sham,stimulation,-0.10961434905611744
841,active,stimulation,-0.08553467472472764
841,sham,stimulation,-0.08886683034962006
842,active,stimulation,0.00036421821871623905
842,sham,stimulation,-0.04837148296516247
843,active,stimulation,-0.01520822035155689
843,sham,stimulation,-0.04100643630364775
844,active,stimulation,-0.053432217926098424
844,sham,stimulation,0.004364589145698705
845,active,stimulation,-0.11866376181561256
845,sham,stimulation,0.02333242125444457
846,active,stimulation,-0.08795570439344758
846,sham,stimulation,-0.0077600766528949094
847,active,stimulation,0.0059381310953732225
847,sham,stimulation,0.006456161956151618
848,active,stimulation,0.03223084314567881
848,sham,stimulation,0.06225334039933994
849,active,stimulation,-0.05565188227569173
849,sham,stimulation,0.03250541485305636
850,active,stimulation,-0.049628758615154034
850,sham,stimulation,0.0059523939542867055
851,active,stimulation,0.011884016594073454
851,sham,stimulation,-0.027055041055850104
852,active,stimulation,-0.11486628934688481
852,sham,stimulation,-0.08170317733842491
853,active,stimulation,-0.053396773057109215
853,sham,stimulation,-0.013883878095273694
854,active,stimulation,-0.004791086592538463
854,sham,stimulation,-0.13235626967125924
855,active,stimulation,-0.050482863179523996
855,sham,stimulation,-0.010483489923286626
856,active,stimulation,0.04830402520591326
856,sham,stimulation,0.047653404491665885
857,active,stimulation,0.05298457549126212
857,sham,stimulation,-0.025066864209086326
858,active,stimulation,0.02423508865420132
858,sham,stimulation,-0.11645156621052566
859,active,stimulation,-0.04202761666339638
859,sham,stimulation,-0.01589751475493939
860,active,stimulation,-0.01528580410395275
860,sham,stimulation,-0.02042330148280236
861,active,stimulation,-0.0978443857925333
861,sham,stimulation,-0.09902812370645275
862,active,stimulation,-0.032090919013259445
862,sham,stimulation,-0.0019815200724941917
863,active,stimulation,-0.21533478371227943
863,sham,stimulation,-0.1912951809531549
864,active,stimulation,-0.03438004745673062
864,sham,stimulation,0.01922688018608021
865,active,stimulation,-0.04311627913298599
865,sham,stimulation,-0.037045995431858714
866,active,stimulation,0.012246734434217643
866,sham,stimulation,-0.012564863558737649
867,active,stimulation,0.026109464320009934
867,sham,stimulation,0.009524921763586214
868,active,stimulation,-0.06383803211123551
868,sham,stimulation,-0.07193917450880782
869,active,stimulation,-0.009430489925435381
869,sham,stimulation,0.002350593706230697
870,active,stimulation,0.02593374288298378
870,sham,stimulation,-0.0687910618091605
871,active,stimulation,-0.0526357683665335
871,sham,stimulation,-0.0676577139468506
872,active,stimulation,-0.03615354241178004
872,sham,stimulation,-0.00964557621243367
873,active,stimulation,-0.07794339563492603
873,sham,stimulation,-0.020566088449302633
874,active,stimulation,-0.05032093663950299
874,sham,stimulation,-0.030634228348468184
875,active,stimulation,0.043094844412857825
875,sham,stimulation,0.01902490438822202
876,active,stimulation,-0.10975319212132062
876,sham,stimulation,-0.006021997917354582
877,active,stimulation,-0.060663136652562066
877,sham,stimulation,-0.011073683561321879
878,active,stimulation,-0.0277734504364906
878,sham,stimulation,0.12788102997844586
879,active,stimulation,0.0218217209586542
879,sham,stimulation,-0.015435659038817384
880,active,stimulation,-0.015349550490484809
880,sham,stimulation,-0.07351204313639093
881,active,stimulation,-0.014349341219502598
881,sham,stimulation,0.004552197531574542
882,active,stimulation,-0.09688650475040905
882,sham,stimulation,-0.04183788944088196
883,active,stimulation,-0.01645480037492053
883,sham,stimulation,0.0012252663841261224
884,active,stimulation,0.011665446007845581
884,sham,stimulation,0.097536488699697
885,active,stimulation,-0.043608574616777585
885,sham,stimulation,-0.04214083831398341
886,active,stimulation,-0.007318323809424321
886,sham,stimulation,-0.13370430504829178
887,active,stimulation,0.019397613278129278
887,sham,stimulation,0.007969601767845447
888,active,stimulation,0.003311756614740702
888,sham,stimulation,-0.06194026007619913
889,active,stimulation,-0.005903155133455407
889,sham,stimulation,0.019702656824205356
890,active,stimulation,-0.028011822283295018
890,sham,stimulation,0.06948682148138063
891,active,stimulation,-0.08256866316588507
891,sham,stimulation,0.009689296581237627
892,active,stimulation,-0.14599613391975863
892,sham,stimulation,-0.0271287489872174
893,active,stimulation,-0.019742462757473156
893,sham,stimulation,-0.027143893842997535
894,active,stimulation,-0.23992431882035703
894,sham,stimulation,-0.07311089525319048
895,active,stimulation,-0.08606313274455513
895,sham,stimulation,-0.03551133446255861
896,active,stimulation,0.04057864582718551
896,sham,stimulation,0.03783781007385745
897,active,stimulation,-0.02515820725648954
897,sham,stimulation,-0.029916063804256154
898,active,stimulation,-0.11922114864023348
898,sham,stimulation,0.02022093564963834
899,active,stimulation,-0.009966292233135832
899,sham,stimulation,0.028544044789929668
900,active,stimulation,0.04581248057143483
900,sham,stimulation,0.004404101843712205
901,active,stimulation,-0.02909441180391914
901,sham,stimulation,0.0030555567058492272
902,active,stimulation,-0.03741523838736738
902,sham,stimulation,-0.021945356229129853
903,active,stimulation,-0.035612283839722814
903,sham,stimulation,0.0313019039670821
904,active,stimulation,-0.009788242299270777
904,sham,stimulation,-0.03239054503516137
905,active,stimulation,-0.027734710350767244
905,sham,stimulation,0.14185182810122798
906,active,stimulation,-0.012636760301448113
906,sham,stimulation,0.05035447716164665
907,active,stimulation,-0.15018559191720726
907,sham,stimulation,-0.20038713469289338
908,active,stimulation,-0.06497027333797956
908,sham,stimulation,0.031557752529306704
909,active,stimulation,-0.041139700996628115
909,sham,stimulation,-0.03281451615023068
910,active,stimulation,-0.06507179910980332
910,sham,stimulation,-0.04635886526220556
911,active,stimulation,-0.04172097614329573
911,sham,stimulation,-0.02978015694269409
912,active,stimulation,-0.11173477201138615
912,sham,stimulation,-0.059698432201375606
913,active,stimulation,-0.04116959514908958
913,sham,stimulation,-0.01469045684542003
914,active,stimulation,-0.13064684295068707
914,sham,stimulation,-0.09944139527175766
915,active,stimulation,-0.016787536016815263
915,sham,stimulation,-0.07416732994510866
916,active,stimulation,-0.009057916438943714
916,sham,stimulation,0.013534651808269516
917,active,stimulation,-0.014686781431358042
917,sham,stimulation,0.004859714479209742
918,active,stimulation,-0.17790660709360484
918,sham,stimulation,-0.04664880578057673
919,active,stimulation,-0.024436238336712268
919,sham,stimulation,0.02425678467995951
920,active,stimulation,0.011083571832882555
920,sham,stimulation,0.09965229992020319
921,active,stimulation,-0.053272058615128515
921,sham,stimulation,-0.01888393119304954
922,active,stimulation,-0.03242386682901355
922,sham,stimulation,-0.03717620835474156
923,active,stimulation,-0.08871446308873043
923,sham,stimulation,0.0803968261646113
924,active,stimulation,-0.05248273820348892
924,sham,stimulation,-0.017551636763423417
925,active,stimulation,-0.2501024079001133
925,sham,stimulation,-0.14377034336204586
926,active,stimulation,-0.03839510113658928
926,sham,stimulation,0.08518806441652504
927,active,stimulation,-0.030271028979045767
927,sham,stimulation,0.05993935343554657
928,active,stimulation,-0.034478971204531916
928,sham,stimulation,0.019787749420842715
929,active,stimulation,-0.02509157801384365
929,sham,stimulation,0.011915508327660529
930,active,stimulation,-0.04487818595653037
930,sham,stimulation,-0.008284450019370837
931,active,stimulation,-4.9837037099820236e-05
931,sham,stimulation,0.02079367033685653
932,active,stimulation,0.05348331787468874
932,sham,stimulation,-0.10909087781068871
933,active,stimulation,-0.10310981340075642
933,sham,stimulation,-0.09886987473009823
934,active,stimulation,-0.12478296238698317
934,sham,stimulation,-0.1493791517153209
935,active,stimulation,0.03900078195348833
935,sham,stimulation,0.029326712268299193
936,active,stimulation,0.04269713599220104
936,sham,stimulation,-0.06397481463331944
937,active,stimulation,-0.03972850847208198
937,sham,stimulation,-0.11601663017010555
938,active,stimulation,0.02285159993476782
938,sham,stimulation,0.010049385776882858
939,active,stimulation,-0.08349057685289152
939,sham,stimulation,0.01057390330056851
940,active,stimulation,-0.12620197333650207
940,sham,stimulation,-0.09858639474564779
941,active,stimulation,-0.0071288010361634235
941,sham,stimulation,-0.019796982782663175
942,active,stimulation,-0.0849262607329142
942,sham,stimulation,-0.0720250413353285
943,active,stimulation,-0.0504626435138813
943,sham,stimulation,0.054052547903755244
944,active,stimulation,-0.033858341668795866
944,sham,stimulation,0.0199000708574264
945,active,stimulation,-0.008091887236703066
945,sham,stimulation,0.004746446520565328
946,active,stimulation,-0.019143537832732704
946,sham,stimulation,-0.04985397048871398
947,active,stimulation,-0.12056229859505985
947,sham,stimulation,-0.23448965666590915
948,active,stimulation,-0.020889395193400162
948,sham,stimulation,0.010402244217048828
949,active,stimulation,-0.0491361975846214
949,sham,stimulation,-0.013790474019155674
950,active,stimulation,0.0033453096258559967
950,sham,stimulation,-0.029962853898986452
951,active,stimulation,-0.05057558514606608
951,sham,stimulation,-0.012572078261983144
952,active,stimulation,-0.15573203693976678
952,sham,stimulation,-0.2696206183523091
953,active,stimulation,-0.026017940812781415
953,sham,stimulation,-0.031195200732643702
954,active,stimulation,-0.32086711268380297
954,sham,stimulation,-0.15729240386656418
955,active,stimulation,-0.04067062303086022
955,sham,stimulation,-0.03929685452572729
956,active,stimulation,-0.052673025077222935
956,sham,stimulation,-0.06254459709656057
957,active,stimulation,0.06449076978426715
957,sham,stimulation,0.0581606859083732
958,active,stimulation,0.007557667635248233
958,sham,stimulation,0.013273002709884185
959,active,stimulation,-0.14431242212015105
959,sham,stimulation,0.020901264657476215
960,active,stimulation,-0.1472099105918363
960,sham,stimulation,-0.12108914994397768
961,active,stimulation,-0.05539711111907719
961,sham,stimulation,-0.012179036835859414
962,active,stimulation,-0.008198113388744765
962,sham,stimulation,-0.091109168714953
963,active,stimulation,-0.08165315185586586
963,sham,stimulation,0.1024036563665236
964,active,stimulation,-0.02866333011767619
964,sham,stimulation,0.06692981737223702
965,active,stimulation,-0.07321163558527966
965,sham,stimulation,-0.005111928322852677
966,active,stimulation,-0.07632655842179892
966,sham,stimulation,-0.09587797261931197
967,active,stimulation,-0.012091900984874115
967,sham,stimulation,-0.01802402891328736
968,active,stimulation,0.029064256414115253
968,sham,stimulation,0.0070674115416871075
969,active,stimulation,-0.0801351593951245
969,sham,stimulation,0.002184923431552299
970,active,stimulation,0.05289885920691395
970,sham,stimulation,-0.09643144708950091
971,active,stimulation,-0.05470950256215623
971,sham,stimulation,-0.028893868723728566
972,active,stimulation,-0.047648969954835696
972,sham,stimulation,-0.004039448392945566
973,active,stimulation,-0.043080373719641685
973,sham,stimulation,-0.054880773066683375
974,active,stimulation,0.07879301493490498
974,sham,stimulation,-0.08634184749443863
975,active,stimulation,0.0022358366169887844
975,sham,stimulation,-0.05764939295220728
976,active,stimulation,-0.056427853526669125
976,sham,stimulation,0.025758146682370864
977,active,stimulation,-0.03949519344553298
977,sham,stimulation,-0.03347521844928458
978,active,stimulation,-0.0840916262064515
978,sham,stimulation,-0.08702995341103525
979,active,stimulation,0.0020174626447957422
979,sham,stimulation,-0.046108739503386786
980,active,stimulation,-0.10550652747191513
980,sham,stimulation,-0.0010922498201284547
981,active,stimulation,-0.08561896263192548
981,sham,stimulation,-0.03794591732091668
982,active,stimulation,-0.014419442173507768
982,sham,stimulation,0.014407645402771507
983,active,stimulation,0.029526297205950236
983,sham,stimulation,-0.0066982434082873965
984,active,stimulation,-0.015486022961500368
984,sham,stimulation,-0.04490664488585727
985,active,stimulation,0.034340903903231634
985,sham,stimulation,-0.03344213972815835
986,active,stimulation,-0.06170995528163603
986,sham,stimulation,-0.041769608730848784
987,active,stimulation,-0.07836641131841704
987,sham,stimulation,0.024134781675841044
988,active,stimulation,-0.03444825439354382
988,sham,stimulation,-0.04161154503298192
989,active,stimulation,0.009425041650203969
989,sham,stimulation,-0.024390136209932578
990,active,stimulation,-0.042120459952355915
990,sham,stimulation,0.01580321240828564
991,active,stimulation,-0.12416246164605749
991,sham,stimulation,-0.16510449944122563
992,active,stimulation,0.07029611171821681
992,sham,stimulation,-0.039746516925155184
993,active,stimulation,-0.11921666138031117
993,sham,stimulation,-0.03873515384463477
994,active,stimulation,-0.005700892315806616
994,sham,stimulation,-0.10322290462183448
995,active,stimulation,0.05141635412865364
995,sham,stimulation,-0.012594148872495659
996,active,stimulation,0.031907384022138885
996,sham,stimulation,-0.036748882456031584
997,active,stimulation,0.02527519383763721
997,sham,stimulation,-0.02493646747495415
998,active,stimulation,0.04150920868351449
998,sham,stimulation,0.017666248479303093
999,active,stimulation,-0.020773150332005663
999,sham,stimulation,-0.07251933363043372
1000,active,stimulation,-0.0414844332885802
1000,sham,stimulation,-0.01688208413721881
1001,active,stimulation,-0.07040752099805214
1001,sham,stimulation,0.02311637443438519
1002,active,stimulation,-0.04058847321499526
1002,sham,stimulation,-0.06274791617844544
1003,active,stimulation,-0.102222912551444
1003,sham,stimulation,-0.01598230638980702
1004,active,stimulation,-0.005148219381888364
1004,sham,stimulation,-0.03655281297677515
1005,active,stimulation,-0.03037875642507215
1005,sham,stimulation,-0.07237344140576463
1006,active,stimulation,-0.056412412836844616
1006,sham,stimulation,-0.02467347534373232
1007,active,stimulation,0.003790923863737472
1007,sham,stimulation,0.0329926317378475
1008,active,stimulation,0.009932953382433496
1008,sham,stimulation,-0.03547845528783311
1009,active,stimulation,-0.057742212711562324
1009,sham,stimulation,0.039876610116893474
1010,active,stimulation,-0.15039815976995108
1010,sham,stimulation,-0.17445983520735897
1011,active,stimulation,-0.12246866522046451
1011,sham,stimulation,-0.14934142540547546
1012,active,stimulation,-0.10155255839945498
1012,sham,stimulation,-0.0590948305889496
1013,active,stimulation,-0.0670966497592893
1013,sham,stimulation,-0.05736066052751809
1014,active,stimulation,-0.021630362626229083
1014,sham,stimulation,-0.050934342766507434
1015,active,stimulation,-0.013118418452750191
1015,sham,stimulation,0.020068258626662505
1016,active,stimulation,-0.05821930407247233
1016,sham,stimulation,0.030633788464037526
1017,active,stimulation,0.00783737620334346
1017,sham,stimulation,-0.04270052499747967
1018,active,stimulation,0.03462549386067515
1018,sham,stimulation,0.013933207144821047
1019,active,stimulation,0.006450968024267034
1019,sham,stimulation,0.04174417187458479
1020,active,stimulation,-0.059556700268244445
1020,sham,stimulation,-0.08936658265672381
1021,active,stimulation,-0.07201028492938066
1021,sham,stimulation,0.05407015939906268
1022,active,stimulation,-0.3016529568909476
1022,sham,stimulation,-0.19746826655930416
1023,active,stimulation,-0.3670273360250649
1023,sham,stimulation,-0.32577953707881324
0,active,recovery,-0.017174078799834458
0,sham,recovery,-0.009557668582679923
1,active,recovery,0.0403971063534887
1,sham,recovery,0.05525258362613483
2,active,recovery,-0.017809150401481233
2,sham,recovery,0.017419938606717977
3,active,recovery,-0.2261849206626647
3,sham,recovery,-0.03607867412349375
4,active,recovery,-0.03408877652557152
4,sham,recovery,-0.0606667329855215
5,active,recovery,0.06853792403494818
5,sham,recovery,0.0016602930584435072
6,active,recovery,-0.1393301591276348
6,sham,recovery,-0.15539427479249968
7,active,recovery,0.01855247624413181
7,sham,recovery,0.034264645732812404
8,active,recovery,0.06383299586160973
8,sham,recovery,-0.06460050662232453
9,active,recovery,-0.0826845518133954
9,sham,recovery,0.012411433076687572
10,active,recovery,-0.046230444728759146
10,sham,recovery,-0.046135154347251905
11,active,recovery,-0.03385873501714887
11,sham,recovery,-0.0824725958775474
12,active,recovery,-0.0015327682404362442
12,sham,recovery,-0.09026488164596858
13,active,recovery,-0.10909078918441395
13,sham,recovery,0.01080759682940835
14,active,recovery,-0.1488779349706455
14,sham,recovery,-0.08075450267236128
15,active,recovery,-0.15775259448296142
15,sham,recovery,-0.05663195520166564
16,active,recovery,0.024931790453975644
16,sham,recovery,0.002016959486927483
17,active,recovery,-0.09076051850067968
17,sham,recovery,0.001279134488468614
18,active,recovery,-0.042814786878116795
18,sham,recovery,0.026562027524220433
19,active,recovery,-0.01220037190260026
19,sham,recovery,-0.006618983991553584
20,active,recovery,-0.06565746349448043
20,sham,recovery,0.05879817161765999
21,active,recovery,-0.0965591801723873
21,sham,recovery,0.06363331380247361
22,active,recovery,-0.10213902242877726
22,sham,recovery,-0.005004109538630619
23,active,recovery,-0.01160034636704621
23,sham,recovery,0.00270041988831915
24,active,recovery,-0.094341881634465
24,sham,recovery,-0.06876324479826224
25,active,recovery,0.001989875974643951
25,sham,recovery,-0.05570105123430835
26,active,recovery,0.02267302796538928
26,sham,recovery,-0.05874487663950578
27,active,recovery,-0.050967591088249
27,sham,recovery,0.027682209457999818
28,active,recovery,0.021704206720550623
28,sham,recovery,0.0052744572369984866
29,active,recovery,-0.03379486167559165
29,sham,recovery,-0.03436824576889208
30,active,recovery,-0.10466977668898503
30,sham,recovery,-0.013918866964438337
31,active,recovery,-0.02669378496995467
31,sham,recovery,0.005518896909144644
32,active,recovery,-0.05815721965510923
32,sham,recovery,0.007160731590558633
33,active,recovery,-0.02462746436717378
33,sham,recovery,-0.04797680092534673
34,active,recovery,-0.016094215997545014
34,sham,recovery,-0.012760924139124441
35,active,recovery,-0.06400705621420899
35,sham,recovery,0.051737886007892975
36,active,recovery,0.049846043839878895
36,sham,recovery,0.027734558720088565
37,active,recovery,0.00481219270079869
37,sham,recovery,-0.04900799231473929
38,active,recovery,-0.07846109766617726
38,sham,recovery,-0.02002665580559526
39,active,recovery,-0.026339391384049282
39,sham,recovery,0.02261054422359532
40,active,recovery,-0.026791049011851698
40,sham,recovery,-0.009152506940769634
41,active,recovery,-0.1505975586588857
41,sham,recovery,-0.0698709499126533
42,active,recovery,-0.18707569503210486
42,sham,recovery,-0.10195920027168759
43,active,recovery,-0.06456295095295861
43,sham,recovery,-0.02762689347746683
44,active,recovery,-0.07097061601470678
44,sham,recovery,-0.05603858944222706
45,active,recovery,-0.05432320889552056
45,sham,recovery,-0.03354102273361459
46,active,recovery,-0.030248785509708664
46,sham,recovery,0.10636693700155986
47,active,recovery,0.023006646411499965
47,sham,recovery,0.0047379027988516675
48,active,recovery,-0.10043468326486193
48,sham,recovery,0.03354444265610912
49,active,recovery,-0.1960411065272747
49,sham,recovery,-0.14479775121910432
50,active,recovery,-0.060472091600466626
50,sham,recovery,0.05752967149071475
51,active,recovery,-0.06270935726156601
51,sham,recovery,0.018094731056533142
52,active,recovery,-0.07977138397848016
52,sham,recovery,0.02558538515677311
53,active,recovery,-0.23504598290017276
53,sham,recovery,-0.03211504411140442
54,active,recovery,0.03431531579474267
54,sham,recovery,0.005379998772084171
55,active,recovery,-0.0655878212593004
55,sham,recovery,-0.07613237244339688
56,active,recovery,0.03418922072724939
56,sham,recovery,-0.021284046339392404
57,active,recovery,-0.017988983309807693
57,sham,recovery,-0.01175118385661822
58,active,recovery,0.08620026139928072
58,sham,recovery,0.04414093911074257
59,active,recovery,0.029741293252566248
59,sham,recovery,-0.06357894405889208
60,active,recovery,-0.052654154787036944
60,sham,recovery,-0.008090724545886552
61,active,recovery,0.036418014455503744
61,sham,recovery,0.07110393745633736
62,active,recovery,-0.10020785749047656
62,sham,recovery,-0.13450236180873887
63,active,recovery,-0.1067062028975001
63,sham,recovery,0.020996155724705368
64,active,recovery,0.01782203203534216
64,sham,recovery,-0.0032015080509015803
65,active,recovery,-0.058565342137771204
65,sham,recovery,0.08266030980334271
